estandar	dialectal	whisper
La	La	Star
tierra	tierra	es
~,	~,	un
se	se	mundo,
a-	a-	es
~…	~…	un
~,	~,	mundo
¿~	¿~	que
cómo	cómo	culpa
se	se	esa
dice	dice	tan
~?	~?	semáfora
~,	~,	inmósita
¿~	¿~	a
se	se	isolated
aera	aera	por
~,	~,	desde
aerea	aerea	ellos.
 	 	Se
 	 	vacina
 	 	después
 	 	de
 	 	chegar
 	 	en
 	 	la
 	 	çocuğapa,
 	 	donde
 	 	Ал
 	 	화려,
 	 	왜냐면,
 	 	el
 	 	antiguo
 	 	al脖
 	 	del
 	 	agua.
 	 	Agente,
 	 	¿por
 	 	qué?
 	 	El
 	 	antiguo
 	 	logramante.
 	 	Es
 	 	que
 	 	el
 	 	antiguo
 	 	hombre
 	 	Looks
 	 	como
 	 	es
 	 	кто
 	 	ness
 	 	idea.
 	 	Certainly.
