estandar	dialectal	whisper
Había	Había	había
veces	veces	que
que	que	entregar
había	había	a
que	que	mi
entregar	entregá	al
~.	~.	agricultario
Había	Había	que
agricultores	agricultores	estaban
que	que	apuntados
estaban	estaban	a
~…	~…	lo
apuntaos	apuntaos	que
a	a	hay
lo	lo	este
que	que	del
es	es	gobierno
este	este	y
del	del	tenía
gobierno	gobierno	que
~,	~,	llevar
¿~	¿~	a
no	no	Arcilo
~?	~?	que
~,	~,	ahí
y	y	encima
tenían	tenían	del
que	que	pueblo
llevar	llevar	y
al	al	yo
silo	silo	no
que	que	paro
es	es	de
ahí	ahí	aire,
~,	~,	ahí
encima	encima	en
de	de	Cilu
aquí	aquí	y
del	del	tenía
pueblo	pueblo	que
~,	~,	entregar
yendo	yendo	una
[A-Inn]	[A-Inn]	cantidad
hay	hay	de
un	un	trigo,
silo	silo	y
y	y	era
tenían	tenían	por
que	que	eso,
entregar	entregá	estaba
una	una	declarado
cantidad	cantidad	y
de	de	tenía
trigo	trigo	que
~…	~…	entrar
que	que	en
era	era	mil
forzoso	forzoso	kilómetros,
~,	~,	mil
estaba	estaba	kilómetros,
declarao	declarao	mil
y	y	kilómetros,
tenían	tenían	cada
que	que	uno
entregar	entregá	de
pos	pos	los
~…	~…	que
diez	diez	pudieron
mil	mil	que
kilos	kilos	tuviera
~,	~,	que
pues	pues	ir
diez	diez	y
mil	mil	lo
kilos	kilos	demás,
mil	mil	pues
kilos	kilos	tú
~,	~,	lo
mil	mil	vendías
kilos	kilos	fuera
cada	cada	parte,
uno	uno	tú
lo	lo	lo
que	que	vendías,
pudiera	pudiera	lo
o	o	gastaba,
lo	lo	cada
que	que	uno
tuviese	tuviese	de
o	o	los
lo	lo	que
que	que	podías,
fuese	fuese	y
~.	~.	la
Y	Y	remolazó,
lo	lo	pues
~,	~,	había
y	y	bancado
lo	lo	de
demás	demás	remolazas,
pues	pues	pues
tú	tú	me
ya	ya	la
lo	lo	quembraba
vendías	vendías	y
afuera	afuera	luego
~,	~,	le
aparte	aparte	llevaba
~,	~,	la
tú	tú	fabricza,
lo	lo	la
vendías	vendías	fabricza,
o	o	pues
lo	lo	ya,
gastabas	gastabas	la
o	o	vendía
~…	~…	y
cada	cada	te
uno	uno	pagaba
hacía	hacía	para
lo	lo	como
que	que	tú
podía	podía	vieres,
[HS:E1	[HS:E1	y
		Según			Según	otro
~.	~.	tiempo,
		]			]	oye,
quiero	quiero	cuando
decir	decir	se
~.	~.
Y	Y
la	la
remolacha	remolacha
igual	iguá
~,	~,
pues	pues
había	había
bancales	bancales
de	de
remolacha	remolacha
porque	porque
la	la
sembrabas	sembrabas
y	y
luego	luego
la	la
llevabas	llevabas
a	a
la	la
fábrica	fábrica
y	y
en	en
la	la
fábrica	fábrica
pues	pues
ya	ya
la	la
vendías	vendías
y	y
te	te
pagaban	pagaban
pa	pa
como	como
estuviese	estuviese
el	el
kilo	kilo
y	y
~…	~…
na	na
más	más
~.	~.
