estandar	dialectal	whisper
Dos	Dos	Las
~,	~,	ulas
las	las	en
unas	unas	junio
en	en	y
junio	junio	las
y	y	otras
las	las	se
otras	otras	tiembles.
en	en	Las
setiembre	setiembre	de
~.	~.	junio
Las	Las	son
de	de	fronjicas,
junio	junio	vale
son	son	un
flojicas	flojicas	poco.
~,	~,	El
valen	valen	tiempo
poco	poco	es
~.	~.	hígado,
Las	Las	el
de	de	tiempo
septiembre	septiembre	es
sí	sí	bueno
~,	~,	que
las	las	está.
de	de	Hay
septiembre	septiembre	hasta
~…	~…	todos
son	son	los
buenas	buenas	hízones.よね,
fiestas	fiestas
~,	~,
hay	hay
hasta	hasta
toros	toros
y	y
todo	todo
~.	~.
Sí	Sí
las	las
de	de
septiembre	septiembre
sí	sí
~.	~.
