estandar	dialectal	whisper
Pues	Pues	Pues
un	un	un
gaitero	gaitero	gallero
de	de	de
Albelda	Albelda	repente
[HS:E2	[HS:E2	subió
		¿~			¿~	muchos
Un	Un	años,
gaitero	gaitero	muchos
~?	~?	años,
		]			]	bien
subió	subió	pero
muchos	muchos	aquello
años	años	era
~,	~,	ahora
muchos	muchos	hijo
~…	~…	mío,
años	años	pero
~.	~.	si
Bien	Bien	ahora
~,	~,	baila
pero	pero	y
aquello	aquello	si
era	era	hijo
~…	~…	si
~,	~,	eso
ahora	ahora	es
~,	~,	hacer
hijo	hijo	el
mío	mío	toco
~…	~…	antes
~,	~,	pasó,
pero	pero	no,
si	si	no
ahora	ahora	baila
bailáis	bailáis	muy
~,	~,	bien
hijos	hijos	aquí,
~,	~,	no
si	si	bailaba
eso	eso	muy
es	es	bien,
hacer	hacer	la
el	el	salte
tonto	tonto	igual,
~.	~.	la
Antes	Antes	bailaba
pasodoble	pasodoble	muy
~,	~,	bien,
la	la	San
jota	jota	Isidro,
~…	~…	no
la	la	lo
han	han	sacaba
bailado	bailao	y
muy	muy	se
bien	bien
aquí	aquí
~.	~.
Mi	Mi
madre	madre
la	la
bailaba	bailaba
muy	muy
bien	bien
~,	~,
las	las
antiguas	antiguas
la	la
bailaban	bailaban
muy	muy
bien	bien
~.	~.
San_Isidro	San_Isidro
~…	~…
~|	~|
[HCruz:	[HCruz:
		¿~			¿~
no	no
le	le
has	has
sacado	sacao
esa	esa
estampa	estampa
~?	~?
		]			]
