estandar	dialectal	whisper
Jolín	Jolín	Jolín,
~,	~,	hemos
en	en	llegado
buen	buen	el
sitio	sitio	plato
~,	~,	y
anda	anda	yo
que	que	te
~,	~,	digo
yo	yo	que
te	te	yo
digo	digo	cuando
yo	yo	era
~,	~,	pequeña
cuando	cuando	y
era	era	así.
pequeña	pequeña	Yo,
y	y	yo
así	así	recuerdo
~.	~.	haber
Yo	Yo	estado
~,	~,	con
yo	yo	mi
recuerdo	recuerdo	serantión
haber	haber	y
estao	estao	que
con	con	venía
sarampión	sarampión	acá,
y	y	y
que	que	yo
venía	venía	creía
a	a	que
casa	casa	no
y	y	había...
~,	~,	Yo
y	y	no
~,	~,
y	y
iba	iba
allá	allá
y	y
no	no
~,	~,
que	que
no	no
había	había
~|	~|
yo	yo
~,	~,
yo	yo
eso	eso
~,	~,
bueno	bueno
~,	~,
no	no
sé	sé
~.	~.
