estandar	dialectal	whisper
estaba	estaba	¿Y
~…	~…	entonces
por	por	qué
pagao	pagao	pasa?
por	po	¿Está
~…	~…	organizado
por	por	para
los	los	traer
que	que	y
van	van	llevarlo?
~,	~,	Sí,
por	por	pues
los	los	pagado
~…	~…	por...
los	los	todo
niños	niños	jebapos,
~,	~,	o
por	por	un
los	los	niño,
padres	padres	a
~.	~.	los
[HS:E1	[HS:E1	padres.
		[Asent]			[Asent]	Pero
~.	~.	está
		]			]	contratado
Pero	Pero	y
~…	~…	hermana
está	está	todo,
contratao	contratao	todavía
y	y
~,	~,
y	y
él	él
va	va
todos	to
los	los
días	días
~.	~.
Todavía	Todavía
sigue	sigue
~.	~.
