estandar	dialectal	whisper
Pero	Pero	Pero
sí	sí	aquí,
~.	~.	aquí
Allí	Allí	nos
nos	nos	mandaba,
mandaba	mandaba	¿eh?
~…	~…	Bueno,
[HCruz:	[HCruz:	aquí
		~¡~			~¡~	estoy
Eh	Eh	cortando
~!	~!	a
[HS:IE	[HS:IE	las
		[A-Inn]			[A-Inn]	torramilia
~.	~.	que
		]			]	la
Bueno	Bueno	historia
~,	~,	de......ondía
que	que	los
estoy	estoy	pajados.
contándola	contándola	Bueno,
a	a	si
esta	esta	cariplas
familia	familia	un
que	que	poquito
~…	~…	ahora,
~,	~,	venga,
la	la	venga,
historia	historia	gán,
de	de	comino,
~…	~…	venga,
~,	~,
de	de
lo	lo
pasao	pasao
~.	~.
[HS:IE	[HS:IE
		[A-Inn]			[A-Inn]
está	está
ahí	ahí
dentro	dentro
		]			]
~.	~.
		]			]
Bueno	Bueno
~,	~,
si	si
queréis	queréis
pasar	pasar
un	un
poquito	poquito
ahora	ora
pa	pa
dentro	dentro
~,	~,
[HS:E1	[HS:E1
		Venga			Venga
~,	~,
vamos	vamos
~.	~.
		]			]
venga	venga
~,	~,
ya	ya
han	han
comío	comío
~,	~,
hija	hía
~.	~.
Venga	Venga
~,	~,
pasemos	pasemos
adentro	adentro
~.	~.
