estandar	dialectal	whisper
Bueno	Bueno	Bueno,
~,	~,	ahora
claro	claro	yo
~…	~…	hablo
Ahora	Ahora	nunca,
~,	~,	por
yo	yo	eso
hablo	hablo	os
~,	~,	digo
no	no	que
veas	veas	no
~.	~.	me
Por	Por	da
eso	eso	cuidado
os	os	hablar
digo	digo	de
que	que	sea.
no	no	Yo
me	me	tengo
da	da	dos
cuidao	cuidao	nietos
en	en	y
decir	decir	su
~…	~…	madre,
Yo	Yo	ahí,
tengo	tengo	pobrecito
dos	dos	mi
nietos	nietos	niña,
y	y	la
su	su	niña,
madre	madre	mamá
~:	~:	me
«~	«~	voy
~¡~	~¡~	un
Ay	Ay	rato
~!	~!	por
Pobrecito	Pobrecito	el
mi	mi	paseo,
niño	niño	yo
~.	~.	cuando
~¡~	~¡~	dices
Ay	Ay	de
~!	~!	la
~»	~»	madre,
~.	~.	bueno,
La	La	pero
niña	niña	te
~:	~:	quiera
«~	«~	que
Mama	Mama	las
~,	~,	ocho,
me	me	yo
voy	voy	te
un	un	astrí
rato	rato	si
por	por	que
áhi	áhi	te
de	de	estaba
paseo	paseo	llamando
~»	~»	ocho,
~.	~.	me
[R-Vhc]	[R-Vhc]	copo,
Lo	Lo	salí
mismo	mismo	por
cuando	cuando	el
dice	dice	cachón
la	la	de
madre	madre	oita.
~:	~:	No
«~	«~	fue
Bueno	Bueno	todavía,
~,	~,	de
pero	pero	verdad,
te	te	de
quiero	quiero
aquí	aquí
a	a
las	las
ocho	ocho
~»	~»
~.	~.
Yo	Yo
a	a
ti	ti
sí	sí
que	que
te	te
daba	daba
ya	ya
las	las
ocho	ocho
~.	~.
Me	Me
cago	cago
en	en
~…	~…
Salir	Salir
por	por
áhi	áhi
al	al
cachondeo	cachondeo
ya	ya
~.	~.
Yo	Yo
soy	soy
toavía	toavía
de	de
antiguamente	antiguamente
~.	~.
[RISA]	[RISA]
