estandar	dialectal	whisper
Aquel	Aquel	a
hombre	hombre	que
tenía	tenía	lo
unas	unas	me
tierras	tierras	he
buenísimas	buenismas	tenido
~,	~,	unas
que	que	guerras,
eran	eran	buenismas,
las	las	que
de	de	a
Callacabras	Callacabras	la
~.	~.	deca
Y	Y	la
resulta	resulta	cabras.
de	de	Y
que	que	deshuta
en	en	de
la	la	que
guerra	guerra	la
~,	~,	guerra,
como	como	como
hubo	hubo	dineo
un	un	de
dinero	dinero	unos
~,	~,	videos,
de	de	ni
unos	unos	sortaás
y	y	y
de	de	Bull
otros	otros	eu
yo	yo	que
qué	qué	restería
sé	sé
si	si
derecho	derecho
y	y
torcido	torcío
~.	~.
