estandar	dialectal	whisper
[A-Nul]	[A-Nul]	¿Qué
~.	~.	me
Está	Está	diga,
la	la	verdad?
muchacha	muchacha	Tala
esa	esa	mucha
que	que	tensa
os	os	los
enseña	enseña	enseñanos.
~.	~.	¿Por
Porque	Porque	qué
hoy	hoy	hoy
está	está	está?
~.	~.	¿No
[V-Sml]	[V-Sml]	se
[A-Inn]	[A-Inn]	me
Mañana	Mañana	orquien
ya	ya	a
no	no	pilar
está	está	allá?
~,	~,	Oye,
pero	pero	ella
hoy	hoy	hoy
está	está	no
~.	~.	será
Ella	Ella	que
os	los	le
puede	puede	venidos.
enseñar	enseñar	¿A
~|	~|	cómo
hay	hay	se
una	una	orquien?
casilla	casilla	Es
~,	~,	lo
[HS:E1	[HS:E1	que
		[Asent]			[Asent]	me
~.	~.	da
		]			]	la
y	y	tensa.
en	en	No
la	la	se
casilla	casilla	por
estarán	estarán	ahí.
~.	~.	Mañana
[A-Inn]	[A-Inn]	ya
 	 	no
 	 	está,
 	 	pero
 	 	ya
 	 	no
 	 	está.
 	 	Ya
 	 	lo
 	 	puedes
 	 	enseñar
 	 	a
 	 	una
 	 	cacilla.
 	 	Y
 	 	la
 	 	cacilla
 	 	estará.
 	 	Y
 	 	si
 	 	lo
 	 	se
 	 	enseñaba,
 	 	van
 	 	a
 	 	ver.
 	 	Y
 	 	ah
 	 	veo?
