estandar	dialectal	whisper
Yo	Yo	Yo
siempre	siempre	siempre
he	he	he
pensado	pensado	pensado
~,	~,	que
cuando	cuando	la
he	he	gente
visto	visto	se
que	que	iba
la	la	a
gente	gente	ir
se	se	al
iba	iba	campo,
del	del	que
campo	campo	la
~,	~,	ciudad
que	que	no
en	en	se
las	las	cabría.
ciudades	ciudades	Y
~,	~,	ahora
no	no	es
se	se	cuando
~,	~,	ha
no	no	pasado
se	se	esto,
cabría	cabría	que
~,	~,	la
y	y	ciudad
ahora	ahora	no
es	es	cabe
cuando	cuando	la
ha	ha	gilita.
pasado	pasado	Pero
esto	esto	no
~,	~,	hay
que	que	nadie
en	en	en
las	las	esas
ciudades	ciudades	casas.
no	no	No
cabe	cabe	me
la	la	extraña
gente	gente	que
~.	~.	la
Aquí	Aquí	gente
~…	~…	no
no	no	os
hay	hay	haya
nadie	nadie	querido
en	en	contestar.
esas	esas	Pero
casas	casas	la
~.	~.	gente
[HS:I1	[HS:I1	que
		No			No	ha
~.	~.	venido
		]			]	ahora
No	No	ha
me	me	sido
extraña	extraña	dos
que	que	años
la	la	que
gente	gente	ahora
no	no	compra
os	os	a
haya	haya	la
~…	~…	casa.
querido	querido	Son
contestar	contestar	gente
~.	~.	o
[HS:I1	[HS:I1	estranjeros.
		No			No	Podéis
~,	~,	evalu
pero	pero
la	la
gente	gente
~…	~…
		]			]
Porque	Porque
la	la
gente	gente
que	que
ha	ha
venido	venido
ahora	ahora
~…	~…
~,	~,
hace	hace
dos	dos
años	años
que	que
ha	ha
comprado	comprado
la	la
casa	casa
~,	~,
son	son
gente	gente
o	o
extranjeros	extranjeros
o	o
de	de
Barcelona	Barcelona
~.	~.
