estandar	dialectal	whisper
pues	pues	y...
eso	eso	pues
~,	~,	eso
di	di	dice
que	que	que
era	era	como
un	un	Rockliya疫
día	día	que
que	que	si
se	se	te
quería	quería	pill
[OTRAS-EM]	[OTRAS-EM]	aimed
concretar	concretar	aear
la	la	y
fecha	fecha	corregir
de	de	la
la	la	fecha,
boda	boda	lo
y	y	he命il
todo	todo	hecho
eso	eso	si
~.	~.	vine,
[HS:E1	[HS:E1	no
		[Asent]			[Asent]	hay
~.	~.	odio,
		]			]	si
Pues	Pues	lisa,
sí	sí	te
~,	~,	alfecha
vinieron	vinieron	pues
y	y	claro
~…	~…	hay
hablaron	hablaron	una
~,	~,	vida
que	que	y
sí	sí	el
les	les	pait,он
parecía	parecía	con
bien	bien	lim
tal	tal	Doy
fecha	fecha	�aki,
~…	~…	en
~,	~,	vidéo
pues	pues	Si
claro	claro	te
que	que	pill
sí	sí	signature
~,	~,	y
pues	pues	sum
~,	~,	eth
hala	hala	studio
~,	~,	Si
pues	pues	te
una	una	pide,
boda	boda	me
~,	~,	levanto
una	una	hasta
comida	comida	las
~,	~,	sigupen
en	en	si
el	el	voy
casino	casino	a
comimos	comemos	hacer
~.	~.	VISTA
Y	Y	en
~…	~…	el
bien	bien	año,
~,	~,	se
bien	bien	casó
~,	~,	de
fue	fue	aquí
~,	~,	lo
el	el	muy
año	año	bonito
sesenta	sesenta	hecho
era	era	para
~.	~.	esa,
Que	Que	se
fue	fue	hace
diciembre	diciembre	como
~,	~,	un
cuando	cuando	poco
se	se	en
casó	casó	de
		tu
Anonimizado	Anonimizado	normal,
		que
me	me	era
casé	casé	el
yo	yo	artigree,
~.	~.	era
Ese	Ese	un
día	día	primer
~.	~.	maravillón,
Sí	Sí	que
~…	~…	era
~,	~,	el
en	en	artigree
aquel	aquel	después
año	año	se
nos	nos	casó
casamos	casemos	otro
de	de	tío,
aquí	aquí	el
lo	lo	exigayo,
menos	menos	el
siete	siete	tío
u	u	río
ocho	ocho	pero
~…	~…	también
parejas	parejas	pueden
~,	~,	ver
fíjate	fíjate	si
~,	~,	los
en	en	llevamos
pocos	pocos	y
~,	~,	los
en	en	cochamos
~…	~…	entre
Empezó	Empezó	aquí
una	una	con
~,	~,	la
que	que	gente
era	era	de
en	en	Coral
octubre	octubre	después
~,	~,	me
era	era	casó
un	un	yo
primo	primo	y
hermano	hermano	después
mío	mío	se
~,	~,	casaron
que	que	dos
ella	ella	malos
era	era	y
de	de	por
[A-Inn]	[A-Inn]	favor,
~.	~.	me
Después	Después	casó
~…	~…	por
~,	~,	mi
se	se	se
casó	casó	me
otro	otro
tío	tío
~,	~,
ese	ese
era	era
el	el
tío	tío
mío	mío
~,	~,
pero	pero
también	también
era	era
joven	joven
~,	~,
no	no
sé	sé
si	si
nos	nos
llevamos	llevamos
~…	~…
~,	~,
siete	siete
u	u
ocho	ocho
años	años
me	me
parece	parece
que	que
nos	nos
llevamos	llevamos
~,	~,
con	con
otra	otra
~…	~…
de	de
fuera	fuera
~.	~.
Después	Después
me	me
caso	caso
yo	yo
~,	~,
y	y
después	después
se	se
casaron	casaron
dos	dos
más	más
~,	~,
[HS:E1	[HS:E1
		Madre			Madre
mía	mía
~.	~.
		]			]
de	de
aquí	aquí
también	también
~.	~.
En	En
pocos	pocos
meses	meses
nos	nos
casamos	casemos
~…	~…
