estandar	dialectal	whisper
calculabas	calculabas	Carcolava
los	los	ya
animales	animales	lo
que	que	que
tenías	tenías	tuve.
y	y	Y
el	el	se
grano	grano	tenía
que	que	eso.
te	te	Carcolava
podía	podía	lo
hacé	hacé	animal
falta	falta	que
pa'l	pa'l	tenía.
año	año	Y
~.	~.	el
[HS:I2	[HS:I2	grano
		Y			Y	que
lo	lo	podía
~…	~…	hacer
		]			]	falta
Y	Y	para
entonces	entonces	año.
ese	ese	Y
lo	lo	no.
apartabas	apartabas	Y
tú	tú	entonces,
pa	pa	ella
ti	ti	lo
y	y	apartaba
el	el	a
que	que	tu
te	te	patí.
sobraba	sobraba	Y
pues	pues	a
lo	lo	que
vendías	vendías	te
 	 	sobraba,
 	 	por
 	 	el
 	 	día.
