estandar	dialectal	whisper
eso	eso	Pero
solo	solo	eso
podían	podían	solo
hacerlo	hacerlo	podían
cuatro	cuatro	hacerlo
de	de	cuatro
ellos	ellos	de
contaos	contaos	ellos,
~,	~,	contados.
y	y	Y
no	no	no
siempre	siempre	siempre
eran	eran	eran
precisamente	precisamente	precisamente
los	los	los
más	más	más
listos	listos	listos.
~,	~,	Hay
[HS:E1	[HS:E1	gente
		[Asent]			[Asent]	que
~.	~.	valía
		]			]	más
había	había	para
gente	gente	ello,
que	que	pero
~…	~…	no
valía	valía	había
más	más	posibilidades
para	para	en
ello	ello	casa
~,	~,	para
pero	pero	darles
no	no
había	había
posibilidades	posibilidades
en	en
casa	casa
para	para
darles	darles
estudios	estudios
~.	~.
