estandar	dialectal	whisper
Hombre	Hombre	ahora
~,	~,	vendieron
ahora	ara	unas
en	en	mayas,
~…	~…	esas
~,	~,	para
vendían	vendían	poner
unas	unas	una
mallas	mallas	maya,
de	de	aun
esas	esas	así
para	para	los
ponerle	ponerle	cagaban
una	una	según
malla	malla	si
~,	~,	él
aun	aun	ha
así	así	mucho
los	los	ponemos
cagaban	cagaban	carda
~,	~,	porque
según	según	la
~.	~.	matazza
Hombre	Hombre	se
~,	~,	hace
si	si	en
hiela	hiela	el
mucho	mucho	invierno
~,	~,	cuando
pos	pos	contrimades
no	no	y
hay	hay	él
moscarda	moscarda	los
o	o	hay
séase	séase	mejor
~,	~,	entonces
porque	porque	acá
la	la	se
matanza	matanza	lejamos
se	se	y
suele	suele	está
hacer	hacer	helando
en	en	por
el	el	las
invierno	invierno	noches
cuando	cuando	y
~…	~…	se
~,	~,	le
cuanto	cuanti	quedan
más	más	a
hielos	hielos	un
hay	hay	tieso
~,	~,	y
mejor	mejor	en
~.	~.	nada
Entonces	Tonces	de
sacas	sacas	tiempo
el	el	se
jamón	jamón	ha
y	y	quedado
está	está	el
helando	helando	jamón
por	por	casi
las	las	burrado
noches	noches	y
y	y	la
se	se	mezcla
queda	queda	no
el	el	va
jamón	jamón	pero
tieso	tieso	si
y	y	empieza
en	en	a
na	na	acercar
de	de	el
tiempo	tiempo	horito
pos	pos	dos
s'ha	s'ha	en
quedao	quedao	todo
el	el	el
jamón	jamón	dinero
casi	casi	a
curado	curado	buscarle
y	y	y
la	la	le
moscarda	moscarda	cagas
pos	pos	también
no	no	conviene
va	va	mucho,
~.	~.	hay
Pero	Pero	quien
si	si	le
empieza	empieza	esquita
a	a	el
hacer	hacer	hueso
calor	calor	que
y	y	lleva
todo	todo	el
eso	eso	hueso
~,	~,	de
entonces	entonces	bola
viene	viene	que
la	la	lleva
moscarda	moscarda	dentro
y	y	el
le	le	jamón
caga	caga	se
~.	~.	le
[PS]	[PS]	quita
También	También	y
conviene	conviene	eso
mucho	mucho	también
~…	~…	le
hay	hay	hace
quien	quien	mucho
les	les	hay
quita	quita	quien
el	el	no,
hueso	hueso	hay
que	que	quien
lleva	lleva	si
el	el	yo
~|	~|	se
un	un	lo
hueso	hueso	quitaba
de	de	hoy
bola	bola	podéis
que	que	haber
lleva	lleva	pasado
dentro	dentro	dentro,
el	el	no
jamón	jamón	estoy
~,	~,	dando
se	se
le	le
quita	quita
y	y
eso	eso
también	también
le	le
hace	hace
mucho	mucho
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Hay	Hay
quien	quien
no	no
~,	~,
hay	hay
quien	quien
sí	sí
~.	~.
Yo	Yo
se	se
lo	lo
quitaba	quitaba
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
[PS]	[PS]
Oye	Oye
~,	~,
podríais	podríais
haber	haber
pasao	pasao
dentro	dentro
~,	~,
ahora	ahora
me	me
estoy	estoy
dando	dando
cuenta	cuenta
~.	~.
