estandar	dialectal	whisper
y	y	y
el	el	el
raposo	raposo	reposo
también	también	también,
~,	~,	la
va	va	polo
por	por	sangre
la	la	y
sangre	sangre	los
~,	~,	pejos
y	y	también,
los	los	los
perros	perros	peos
~,	~,	también,
también	también	si
~.	~.	tienen
[HS:E1	[HS:E1	vicio
		[Asent]			[Asent]	a
~.	~.	la
		]			]	sangre.
Los	Los	Entonces,
perros	perros	las
también	también	sovejas
a	a	muertas
por	por	degan
la	la	en
~…	~…	fila,
si	si	entonces
se	se	dicen,
~,	~,	haja
si	si	estado
tienen	tienen	luego
vicio	vicio	y
~,	~,	hay
a	a	una,
la	la	hacen
sangre	sangre	batidas
~.	~.	ahí
Entonces	Toces	también,
dice	dice	incluso
que	que	anando
las	las	con
do-	do-	los
~,	~,	soldados
las	las	y
ovejas	ovejas	todos
muertas	muertas	todo
dejan	dejan	ahí,
en	en	no
fila	fila	la,
~.	~.	pero
[HS:E	[HS:E	no
		[TOS]			[TOS]	sé
		]			]	y
Y	Y	ahora
entonces	entonces	a
dicen	dicen	la
~:	~:	gente
«~	«~	aquí
Aquí	Aquí	tiene
ha	ha	miedo
estao	estao	a
el	el	que,
lobo	lobo	que
~»	~»	pasen,
~.	~.	porque
Y	Y	si
hay	hay	eso
un	un	escrutan
~,	~,	a
hacen	hacen	la
batidas	batidas	geratera,
ahí	ahí	pues
también	también	ya
~.	~.	están
[OTRAS-EM]	[OTRAS-EM]	aquí,
Incluso	Incluso	y
han	han	no,
andao	andao	y
los	los	a
soldaos	soldaos	ver
y	y	qué,
todos	todos	¿qué
~,	~,	es
todo	todo	esto?
áhi	áhi	Y
en	en	consiguen
Álava	Álava	coger
~.	~.	esos,
Pero	Pero	y
~…	~…	luego
no	no	también
sé	sé	está
~.	~.	prohibido,
Y	Y
~…	~…
ahora	ahora
~,	~,
a	a
la	la
gente	gente
~,	~,
aquí	aquí
tiene	tiene
miedo	miedo
a	a
de	de
que	que
~,	~,
que	que
pasen	pasen
~,	~,
porque	porque
si	si
esos	esos
cruzan	cruzan
la	la
carretera	carretera
~…	~…
Pues	Pues
ya	ya
están	están
ahí	ahí
~.	~.
[HS:E1	[HS:E1
		Claro			Claro
~.	~.
		]			]
Y	Y
no	no
~…	~…
y	y
~,	~,
y	y
~,	~,
y	y
a	a
ver	ver
quien	quien
~…	~…
quien	quien
esto	esto
~.	~.
Quien	Quien
consiga	consiga
co-	co-
~,	~,
coger	coger
esos	esos
~.	~.
Y	Y
luego	luego
est-	est-
~,	~,
también	también
está	está
prohibido	prohibido
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Eso	Eso
~…	~…
[OTRAS-EM]	[OTRAS-EM]
