estandar	dialectal	whisper
solas	solas	venía
~,	~,	solo,
venían	venían	venía,
~,	~,	venía,
venían	venían	pero
~.	~.	no
[HS:E1	[HS:E1	sé
		Venían			Venían	quién
~.	~.	ni
		]			]	quién
Pero	Pero	no,
~…	~…	yo
se	se	tenía
~…	~…	catorce.
No	No	Y
sé	sé	fue
quién	quién	a
ni	ni	un
quién	quién	caja
no	no	porque
~.	~.	tuve
Yo	Yo	viva
tenía	tenía	de
catorce	catorce	pisa
~.	~.	y
Y	Y	digo
cuando	cuando	voy
llegué	llegué	a
a	a	dejar
la	la	la
montaña	montaña	saga.
~,	~,	Entran
que	que
fui	fui
a	a
buscarlas	buscalas
porque	porque
tuve	tuve
~…	~…
Me	Me
iba	iba
deprisa	deprisa
y	y
digo	digo
~:	~:
«~	«~
Voy	Voy
a	a
dejarlas	dejalas
cerradas	cerrás
~»	~»
~.	~.
Y	Y
fui	fui
a	a
buscarlas	buscalas
~,	~,
me	me
encontré	encontré
ahí	ahí
ese	ese
~…	~…
~,	~,
esa	esa
~…	~…
[A-Inn]	[A-Inn]
~;	~;
es	es
una	una
~…	~…
~,	~,
un	un
depósito	depósito
de	de
agua	agua
[A-Pau:	[A-Pau:
		ahí			ahí
mismo	mismo
		]			]
~.	~.
Y	Y
entonces	entonces
cuando	cuando
yo	yo
llegué	llegué
~,	~,
que	que
es	es
como	como
una	una
cueva	cueva
~,	~,
pues	pues
me	me
vi	vi
mis	mis
cabras	cabras
toas	toas
muertas	muertas
~,	~,
siete	siete
~.	~.
[HS:E1	[HS:E1
		~¡~			~¡~
Oh	Oh
~!	~!
		]			]
Y	Y
no	no
supe	supe
quién	quién
era	era
~,	~,
no	no
supe	supe
quién	quién
fue	fue
~,	~,
fue	fue
un	un
perro	perro
[HS:E1	[HS:E1
		~¡~			~¡~
Oh	Oh
~!	~!
		]			]
que	que
me	me
las	las
mató	mató
~;	~;
[HS:E1	[HS:E1
		~¡~			~¡~
Ah	Ah
~!	~!
		]			]
[HS:E3	[HS:E3
		~¡~			~¡~
Ah	Ah
~!	~!
		]			]
[R-Vnt]	[R-Vnt]
pero	pero
no	no
supe	supe
qué	qué
perro	perro
era	era
~.	~.
