estandar	dialectal	whisper
Pero	Pero	pero
yo	yo	yo
~,	~,	a
ya	ya	un
más	más	poco
tarde	tarde	más
ya	ya	tarde
comprábamos	comprábamos	ya
un	un	contábamos
poquitín	poquitín	un
de	de	poquitín
~,	~,	de
de	de	el
Mistol	Mistol	historio
pa	pa	de
echarle	echale	Pachal.
~.	~.	Sí,
[HS:I1	[HS:I1	sí,
		Sí			Sí	pero
~,	~,	antes
sí	sí	cuando
~.	~.	vas
		]			]	a
Pero	Pero	ir
antes	antes	a
cuando	cuando	mi
en	en	madre
casa	casa	no,
de	de	sí.
mi	mi	Entonces,
madre	madre	en
~,	~,	todo
~¡~	~¡~	el
no	no	chánero,
~!	~!	cuando
¿~	¿~	el
Sí	Sí	tiempo
~?	~?	que
Echábamos	Echábamos	hace
~,	~,	el
cuando	cuando	jabón
el	el	no
tiempo	tiempo	se
hacía	hacía	sale
el	el	salieron,
jabón	jabón	ya
en	en	hemos
nuestro	nuestro	ya
caldero	caldero	tenido
~,	~,	por
echábamos	echábamos	el
ya	ya	círculo.
un	un
poquitín	poquitín
de	de
~…	~…
~,	~,
pa	pa
que	que
diera	diera
tanta	tanta
y	y
más	más
espuma	espuma
~.	~.
