estandar	dialectal	whisper
Señor	Señor	Mira,
		mira,
Anonimizado	Anonimizado	porque
		la
~,	~,	estula,
[R-Cas]	[R-Cas]	porque
y	y	tu
de	de	mamá
no	no	no
haber	haber	lo
vivido	vivido	otro.
en	en	Mira,
el	el	mira,
campo	campo
y	y
haber	haber
sido	sido
ganadero	ganadero
~…	~…
~,	~,
[A-Nul]	[A-Nul]
~,	~,
[HS:I1	[HS:I1
		Mirad			Mirar
~,	~,
mirad	mirar
~,	~,
porque	porque
las	las
tuve	tuve
a	a
mano	mano
el	el
otro	otro
día	día
~.	~.
Mira	Mira
		]			]
¿~	¿~
qué	qué
le	le
habría	habría
gustado	gustado
ser	ser
~?	~?
