estandar	dialectal	whisper
nosotros	nosotros	Nosotros
[HS:I3	[HS:I3	ya
		Que			Que	tribo
se	se	de
hacía	hacía	acá
~…	~…	la
centeno	centeno	buella
con	con	que
cebada	cebada	se
y	y	unió
luego	luego	y
~…	~…	estaba
		]			]	con
el	el	tierra
trigo	trigo	y
en	en	todo,
casa	ca	por
el	el	el
abuelo	abuelo	que
		llevaron
Anonimizado	Anonimizado	y
		tuvimos
~,	~,	que
que	que	dar
se	se	la
hundió	hundió	refío
y	y	como
estaba	estaba	todo
con	con	el
terr-	terr-
~,	~,
con	con
tierras	tierras
y	y
todo	todo
~,	~,
[HS:I4	[HS:I4
		Pues			Pues
se	se
lo	lo
llevaron	llevaron
~.	~.
		]			]
pues	pues
se	se
lo	lo
llevaron	llevaron
y	y
tuvimos	tuvimos
que	que
ir	ir
[R-Inf]	[R-Inf]
a	a
la	la
ración	ración
como	como
to'l	to'l
mundo	mundo
~.	~.
