estandar	dialectal	whisper
Hemos	Hemos	He
ido	ido	moído
a	a	a
~…	~…	la
Bueno	Bueno	extrajeros,
~,	~,	a
era	era	Alemania
al	al	me
extranjero	extranjero	han
~.	~.	querido
No	No	llevar,
~,	~,	pero
no	no	yo
~…	~…	nunca
Alemania	Alemania	ha
~,	~,	querido
me	me	ir
~…	~…	a
~,	~,	la
me	me	perínsula.
han	han	Si,
~,	~,	la
me	me	sí
han	han	la
querido	querido	nuestra
llevar	llevar	y
pero	pero	la
yo	yo
nunca	nunca
he	he
querido	querido
ir	ir
~.	~.
[HS:E2	[HS:E2
		¿~			¿~
No	No
~?	~?
		]			]
A	A
~,	~,
a	a
~…	~…
la	la
Península	Península
~.	~.
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
Sí	Sí
~,	~,
las	las
islas	islas
nuestras	nuestras
y	y
a	a
la	la
Península	Península
~.	~.
