estandar	dialectal	whisper
Bueno	Bueno	Bueno,
~,	~,	pues
pues	pues	cada
cada	cada	puro
pueblo	pueblo	tenía
tenía	tenía	una,
~,	~,	aquí
tenía	tenía	había
una	una	dos
~.	~.	fiestas,
Aquí	Aquí	quedas
había	había	ante
dos	dos	Isabel,
fiestas	fiestas	el
que	que	otro
era	era	de
Santa_Isabel	Santa_Isabel	Julio,
~,	~,	que
el	el	de
ocho	ocho	Magarra,
de	de	vinipaquí
julio	julio	nunca
~,	~,	lo
que	que	acalembrano,
[A-Inn]	[A-Inn]	y
vine	vine	San
pa	pa	Bartolud,
aquí	aquí	el
nunca	nunca	24
lo	lo	de
celebraron	celebraron	agosto.
~,	~,	Y
y	y	ahora
~…	~…	hay
San_Bartolo	San_Bartolo	34
~,	~,	años,
el	el	35,
veinticuatro	veinticuatro	33,
de	de	empezamos
agosto	agosto	a
~,	~,	hacer
y	y	la
ahora	ahora	festival
hay	hay	de
~…	~…	la
treinta	treinta	fresa,
y	y	de
~…	~…	la
cuatro	cuatro	fresa
años	años	de
o	o	gandamo,
treinta_y_cinco	treinta_y_cinco	que
o	o	ahora
treinta_y_tres	treinta_y_tres	ya
empezamos	empezamos	es
a	a	muy
hacer	hacer	poca,
la	la	que
~|	~|	era
el	el	una
festival	festival	fiesta
de	de	muy
la	la	bastante
fresa	fresa	importante
~,	~,	de
de	de	muchísima
la	la	gente,
fresa	fresa	está
de	de	well,
Candamo	Candamo	feste
~,	~,	encima
que	que	de
ya	ya	las
~,	~,	zonas
ahora	ahora
ya	ya
~…	~…
perdió	perdió
mucho	mucho
~,	~,
hay	hay
muy	muy
poco	poco
~,	~,
era	era
una	una
fiesta	fiesta
muy	muy
~…	~…
~|	~|
bastante	bastante
importante	importante
~,	~,
de	de
~,	~,
de	de
muchísima	muchísima
gente	gente
~|	~|
que	que
llamaban	llamaban
la	la
[A-PIn:	[A-PIn:
		fiesta			fiesta
		]			]
de	de
la	la
fresa	fresa
~.	~.
