estandar	dialectal	whisper
Hacer	Hacer	Aterla
la	la	accesaria
cesárea	cesárea	a
a	a	la
las	las	vaca.
vacas	vacas	A
~,	~,	mí
[HS:E1	[HS:E1	no
		Sí			Sí	me
~,	~,	digas
sí	sí	que
~,	~,	la
sí	sí	accesaria
~,	~,	no
sí	sí	vaca.
~,	~,	Porque
sí	sí	no
~,	~,	lo
sí	sí	sé,
~.	~.	vamos.
		]			]	No
que	que	lo
a	a	sé.
mí	mí	Por
no	no	lo
me	me	tanto,
digas	digas	nos
que	que	decimos
le	le	reservar
haga	haga	la
una	una
cesárea	cesárea
a	a
una	una
vaca	vaca
~,	~,
[HS:E1	[HS:E1
		Ya			Ya
~,	~,
ya	ya
~.	~.
		]			]
porque	porque
no	no
lo	lo
sé	sé
~,	~,
vamos	vamos
~,	~,
[HS:E1	[HS:E1
		No			No
~,	~,
claro	claro
~.	~.
		]			]
no	no
lo	lo
sé	sé
~,	~,
pero	pero
~…	~…
[A-Crt]	[A-Crt]
