estandar	dialectal	whisper
[OTRAS-EM]	[OTRAS-EM]	O
Nos	Nos	no
reunían	reunían	reunía
~,	~,	que
que	que	era
era	era	un
un	un	desastre,
desastre	desastre	porque
~,	~,	ya
[L-Otra:	[L-Otra:	era
		perquè			perquè	muy
		]			]	mayores
ya	ya	y
éramos	éramos	no
mayores	mayores	nada
y	y	de
no	no	hecho.
~,	~,	kinders
[HS:E1	[HS:E1
		[RISA]			[RISA]
		]			]
[L-Otra:	[L-Otra:
		no			no
anava	anava
bé	bé
això	això
		]			]
~.	~.
[RISAS]	[RISAS]
[HS:E1	[HS:E1
		[Rndo:			[Rndo:
		Claro			Claro
~,	~,
estabais	estabais
~…	~…
		]			]
~.	~.
		]			]
Sí	Sí
~,	~,
sí	sí
~.	~.
