estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	tuve
tuve	tuve	que
cerdos	cerdos	hacerlo,
~,	~,	sí.
sí	sí	De
~.	~.	donde
[HS:E2	[HS:E2	hacían
		¿~			¿~	matanzas,
Sí	Sí	pero
~?	~?	no
¿~	¿~	pasaron
Dónde	Dónde	más
~?	~?	allá
		]			]	del
Hacía	Hacía	pueblo,
matanza	matanza	los
~,	~,	cerdos
pues	pues	se
~,	~,	llaman
en	en	un
~…	~…	pajardo
en	en	en
un	un	el
pajar	pajar	canal,
~,	~,	a
más	más	una
allá	allá	cuadra
del	del	cosa
pueblo	pueblo	desan,
~.	~.	¿no?
Y	Y	A
los	los	un
cerdos	cerdos	misterio,
~,	~,	yo
se	se	no.
~,	~,	La
se	se	otra
~|	~|	tenía
se	se	una
llama	llama	conversa
un	un	con
pajar	pajar	mi
~,	~,	hijero
donde	donde	Yctor
se	se	venia
tiene	tiene	como
el	el	puesta
ganado	ganao	zooming
~,	~,	al
o	o	alfácil
una	una	con
cuadra	cuadra
~,	~,
o	o
cosas	cosas
de	de
esas	esas
¿~	¿~
no	no
~?	~?
[V-Ljn]	[V-Ljn]
Sí	Sí
~,	~,
tamién	tamién
hice	hice
unos	unos
años	años
matanza	matanza
~.	~.
[R-Vcs]	[R-Vcs]
