estandar	dialectal	whisper
Cortaban	Cortaban	Contaba
el	el	del
pino	pino	pino
~,	~,	y
y	y	cuando
cuan-	cuan-	era
~,	~,	seco,
y	y	no
cuando	cuando	cortaba
era	era	a
seco	seco	la
~,	~,	mide
lo	lo	del
cortaban	cortaban	tueco
a	a	y
la	la	lo
mitad	mitad	hacían
del	del	ervir
zueco	zueco	para
y	y	que
lo	lo	no
hacían	hacían	se
hervir	hervir	estillaran.
para	para	Una
que	que	vez
no	no	preparado
se	se	ya
estallaran	estallaran	al
~.	~.	seco
Una	Una	otra
vez	vez	vez
preparado	preparado	y
~,	~,	preparado,
ya	ya	entonces
seco	seco	había
otra	otra	el
vez	vez	oficial
y	y	que
preparado	preparado	con
~,	~,	las
entonces	entonces	gumies
había	había	iba
~…	~…	vaciando
el	el	adentro,
oficial	oficial	con
que	que	la
~,	~,	chaila,
con	con	como
las	las	se
gumías	gumías	llama,
~,	~,	los
iba	iba	marineros
vaciando	vaciando	lo
adentro	adentro	haciéndose
del	del	para
lado	lado	hacer
con	con	las
~,	~,	barcas,
con	con	lo
la	la	haciéndose
~…	~…	a
~,	~,	mí,
el	el	una
hacha	hacha	especie
y	y	de
la	la	ha
~…	~…	expos
~,	~,	superintendent
¿~	¿~	durante
cómo	cómo	el
se	se	15
llama	llama	mes
aquello	aquello	y
~?	~?	sobre
Los	Los	70
marineros	marineros
lo	lo
hacen	hacen
~,	~,
lo	lo
hacen	hacen
para	para
hacer	hacer
las	las
barcas	barcas
~,	~,
lo	lo
hacían	hacían
servir	servir
~.	~.
Una	Una
especie	especie
de	de
hacha	hacha
pero	pero
que	que
~,	~,
que	que
cortaba	cortaba
con	con
la	la
~…	~…
