estandar	dialectal	whisper
No	No	Yo,
~,	~,	pues,
oye	oye	sí,
~,	~,	es
pues	pues	el
~…	~…	invierno,
Si	Si	pues,
es	es	de
en	en	cocer
invierno	invierno	este,
~,	~,	hacer
pues	pues	una
[A-Inn]	[A-Inn]	rumbarta,
que	que	un
cocer	cocer	mal
~,	~,	de
este	este	oro,
~,	~,	pero
[OTRAS-EM]	[OTRAS-EM]	cuando
hacer	hacer	esto
una	una	se
lumbrata	lumbrata	asustera
~,	~,
un	un
balde	balde
o	o
lo	lo
que	que
sea	sea
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
pero	pero
si	si
no	no
en	en
el	el
intemperie	intemperie
~,	~,
arriba	arriba
~,	~,
en	en
el	el
tablao	tablao
~.	~.
