estandar	dialectal	whisper
Pues	Pues	Me
merecía	merecía	decía
la	la	la
pena	pena	pena.
del	del	Pues
que	que	me
hayas	hayas	decía
comido	comido	la
~,	~,	pena
que	que	del
yo	yo	que
no	no	hayas
lo	lo	comido
sé	sé	que
dónde	dónde	yo
lo	lo	no
has	has	lo
comido	comido	sé
~,	~,	donde
al	al	lo
que	que	has
se	se	comido.
guisa	guisa	Al
en	en	que
estos	estos	siguesa
pueblos	pueblos	en
~.	~.	estos
Pues	Pues	pocos.
la	la	Pero
matanza	matanza	la
~,	~,	matanza,
¿~	¿~	¿cómo
cómo	cómo	quieres
quieres	quieres	que
que	que	se
se	se	hiciera?
hiciera	hiciera	Se
~?	~?	hacía
Se	Se	de
hacía	hacía	lo
~…	~…	que
~,	~,	salía.
[R-Vcs]	[R-Vcs]	Aquí
ah	ah	se
~,	~,	te
de	de	va
lo	lo	a
que	que	altivar.
salía	salía	Y
~,	~,	luego
aquí	aquí	después
~,	~,	ya
aquí	aquí	se
se	se	prepara
ceba	ceba	la......trepara
el	el	la
cebón	cebón	matanza
y	y	y
luego	luego	se
después	después	avisan
ya	ya	a
se	se	los
prepara	prepara	pacientes
la	la	para
matanza	matanza	que
y	y	hayan
se	se	a
avisan	avisan	la
a	a	matanza.
los	los	Y
parientes	parientes	vayan
pa	pa	a
que	que	la
vayan	vayan	matanza
a	a	y
la	la	la
matanza	matanza	vispera
~.	~.	ya
Iban	Iban	hay
a	a	mucho
la	la	negato
matanza	matanza	y
y	y	aquella
la	la	mañana
víspera	víspera	se
ya	ya	natan
hay	hay	los
mucho	mucho	terdos.
negocio	negocio	Y
y	y	después
aquella	aquella	se
mañana	mañana	desacten
se	se	y
matan	matan	se
los	los	van
cerdos	cerdos	a
y	y	lavar
después	después	las
se	se	tipas
deshacen	deshacen	y
y	y	todas
se	se	esas
van	van	cosas
a	a	y
lavar	lavar	se
las	las	atendan
tripas	tripas	las
y	y	mortillas.
todas	todas	Y
esas	esas	las
cosas	cosas	moscillas
y	y	ya
se	se	habéis
hacen	hacen	tomado
las	las	que
morcillas	morcillas	es
~.	~.
¿~	¿~
Y	Y
las	las
morcillas	morcillas
sabes	sabes
tú	tú
lo	lo
que	que
es	es
~?	~?
¿~	¿~
Morcilla	Morcilla
~?	~?
