estandar	dialectal	whisper
Bueno	Bueno	Bueno,
~,	~,	de
no	no	los
se	se	emerecen,
mere-	mere-	los
[V-Sml]	[V-Sml]	mujeres,
no	no	no
~,	~,	y
no	no	o
se	se	menos
merecen	merecen	emerecen,
~,	~,	no
las	las	estamos.
mujeres	mujeres	A
y	y	mí
hombres	hombres	me
no	no	gusta,
se	se	es
merecen	merecen	algo
~;	~;	que
bueno	bueno	me
~,	~,	gusté
estamos	estamos	desde
~…	~…	el
~,	~,	infierno,
a	a	que
mí	mí	si
me	me	voy
gusta	gusta	a
~…	~…	enseñar
~,	~,	un
eso	eso	quiero
me	me	saber
gusta	gusta	voy
~,	~,	a
te	te	interferar
dicho	dicho	mal
antes	antes	repairing
~,	~,	Hollywood
que	que	y
si	si	tengo
voy	voy	Confederador
a	a	que
un	un
sitio	sitio
me	me
~…	~…
~,	~,
quiero	quiero
saberlo	saberlo
y	y
enterarme	enterarme
de	de
lo	lo
~,	~,
de	de
lo	lo
que	que
pasa	pasa
~.	~.
