estandar	dialectal	whisper
pero	pero	pero
~…	~…	yo
[HS:E	[HS:E	no
		[V-Ljn]			[V-Ljn]	trabajo,
		]			]	tengo
ya	ya	80
~…	~…	años
yo	yo	y
no	no	ahora
trabajo	trabajo	yo
~,	~,	voy
tengo	tengo	al
o-	o-	campo,
~,	~,	porque
ochenta_y_tres	ochenta_y_tres	me
años	años	gusta
~,	~,	muchísimo
hija	hija	entendre,
~.	~.	yo
[HS:E	[HS:E	doro
		Claro			Claro	los
~.	~.	animales,
		]			]	yo
Algún	Algún	tengo
~,	~,	un
cada	cada	gato,
día	día	cada
voy	voy	día
al	al	voy
campo	campo	al
porque	porque	perro
me	me	saludarlo,
gusta	gusta	le
muchísimo	muchísimo	apropio
~,	~,	la
¿~	¿~	boca,
entiendes	entiendes	me
~?	~?	tomo
Yo	Yo	la
adoro	adoro	mano
los	los	dentro
animales	animales	de
~.	~.	la
Yo	Yo	boca
tengo	tengo	y
un	un	digo
gato	gato	cómo
~,	~,	está,
cada	cada	de
día	día	la
voy	voy	postrella
al	al	y
perro	perro	le
a	a	doy
saludarlo	saludarlo	comida
~,	~,	y
le	le	bueno
abro	abro	y
la	la	cuando
boca	boca	lo
~,	~,	suelto,
le	le	lo
meto	meto	tenemos
la	la	dentro
mano	mano	de
dentro	dentro	una
de	de	mitad
la	la	de
boca	boca	verdad
~,	~,	y
[HS:E	[HS:E	cuando
		[RISAS]			[RISAS]	me
		]			]	la
y	y	mis
le	le	nietos
digo	digo	lo
~:	~:	llaman
«~	«~	y
¿~	¿~	siempre
Cómo	Cómo	me
estás	estás	va
~?	~?	a
~»	~»	ver,
~;	~;	me
le	le	va
llamo	llamo	a
Estrella	Estrella	ver
y	y	esa,
le	le	yo
doy	doy	estoy
comida	comida	a
y	y	una
~…	~…	mis
bueno	bueno	nietos
~;	~;	que
y	y	no
cuando	cuando	lo
lo	lo	dan
suelto	suelto	por
~,	~,	me,
lo	lo	lo
tengo	tengo	llaman
dentro	dentro	estrellas,
de	de	me
una	una	he
habitación	habitación	caído
grande	grande	todo,
~,	~,	y
[L-Otra:	[L-Otra:	lo
		perquè			perquè	llaman
		]			]	estrellas,
~|	~|	ahora
lo	lo	es
suelto	suelto	más,
~,	~,	y
lo	lo	las
llamo	llamo	vemos
y	y	en
no	no	cocañinas
me	me	y
ve	ve	desitíse
y	y	en
cuando	cuando
vienen	vienen
mis	mis
nietos	nietos
lo	lo
llaman	llaman
y	y
se	se
me	me
va	va
a	a
~,	~,
a	a
él	él
~.	~.
Me	Me
parece	parece
extraño	extraño
esto	esto
~,	~,
eh	eh
~.	~.
Ahora	Ahora
mis	mis
nietos	nietos
que	que
no	no
le	le
dan	dan
comer	comer
~,	~,
lo	lo
llaman	llaman
~:	~:
«~	«~
~¡~	~¡~
Estrella	Estrella
~!	~!
~»	~»
~,	~,
viene	viene
[L-Otra:	[L-Otra:
		cap			cap
		]			]
allí	allí
~;	~;
yo	yo
lo	lo
llamo	llamo
~:	~:
«~	«~
~¡~	~¡~
Estrella	Estrella
~!	~!
~»	~»
~,	~,
y	y
al	al
revés	revés
~,	~,
más	más
~.	~.
[RISAS]	[RISAS]
No	No
lo	lo
sé	sé
~.	~.
[HS:E3	[HS:E3
		¿~			¿~
Y	Y
las	las
~,	~,
y	y
las	las
~…	~…
~?	~?
		]			]
Tengo	Tengo
cinco	cinco
gallinas	gallinas
y	y
dieciséis	dieciséis
gatos	gatos
~.	~.
