estandar	dialectal	whisper
Yo	Yo	Yo
~,	~,	a
a	a	mis
mis	mis	hijos
hijos	hijos	le
~,	~,	he
le	le	puesto
he	he	para
puesto	puesto	decir
pa	pa	que
decir	decir	y
y	y	sacar
sacarle	sacarle	fotos
fotos	fotos	también
pa	pa	vendela,
me-	me-	se
~,	~,	llama
[L-Otra:	[L-Otra:	ese
		mendela			mendela	cinturón,
		]			]	vendela.
~,	~,	Y
se	se	luego,
llama	llama	todos
ese	ese	se
~,	~,	arropa
ese	ese	cuando
cinturón	cinturón	le
~.	~.	cambiabas
[L-Otra:	[L-Otra:	para
		Mendela			Mendela	la
		]			]	cama,
~.	~.	que
Y	Y	venía
~,	~,	que
luego	luego	ven
~,	~,	los
todo	todo	viejos.
esa	esa	Entonces,
ropa	ropa	eso
~,	~,	se
cuando	cuando	se
le	le	caba
cambiabas	cambiabas	en
pa	pa	el
la	la	fuego
cama	cama	bajo,
~,	~,	en
que	que	el
había	había	honor
que	que	a
poner	poner	pisco.
los	los	Y
viejos	viejos	a
~,	~,	sucio
entonces	entonces	que
~,	~,	han
eso	eso	dado
se	se	vuestros
secaba	secaba	críos
en	en	por
el	el	dímetu.
fuego	fuego	Y
bajo	bajo	las
y	y	cunas,
el	el	el
olor	olor	colchón
a	a	en
pis	pis	un
y	y	saco
a	a	finito,
sucio	sucio	la
~,	~,	bau,
que	que	metías,
andábamos	andábamos	como
todos	tos	he
los	los	dicho,
críos	críos	me
~,	~,	dice
pues	pues	el
dime	dime
tú	tú
~.	~.
Y	Y
las	las
cunas	cunas
~,	~,
el	el
colchón	colchón
en	en
un	un
saco	saco
finito	finito
~,	~,
lavao	lavao
~,	~,
[HS:E1	[HS:E1
		Sí			Sí
~.	~.
		]			]
metías	metías
el	el
~…	~…
~,	~,
[OTRAS-EM]	[OTRAS-EM]
¿~	¿~
Cómo	Cómo
has	has
dicho	dicho
del	del
maíz	maíz
~?	~?
El	El
~…	~…
~,	~,
el	el
~,	~,
el	el
cacharro	cacharro
ese	ese
~.	~.
