estandar	dialectal	whisper
muy	muy	muy
~,	~,	muy
muy	muy	parez.
parecidas	parecidas	Hacían
~.	~.	a
[HS:E1	[HS:E1	la
		Igual			Igual	iglesia,
~.	~.	a
[Asent]	[Asent]	los
~.	~.	que
		]			]	estaban
Hacían	Hacían	todos
una	una	a
~…	~…	la
~,	~,	iglesia,
la	la	pero
misa	misa	eso
a	a	es,
la	la	luego
iglesia	iglesia	hacían
~,	~,	una
y	y	comida,
los	los	un
casaban	casaban	restaurante
todos	todos	o
a	a	hacían
la	la	una
iglesia	iglesia	fiesta.
~,	~,	Había
por	por	la
eso	eso	fonda
~,	~,	abajo,
eh	eh	hacían
~.	~.	allí
Y	Y	la
luego	luego	comida.
hacían	hacían	No
~…	~…	era
una	una	lojo
comida	comida	que
en	en	allá,
algún	algún	pero
restaurante	restaurante	también
o	o
hacían	hacían
una	una
fiesta	fiesta
~…	~…
Había	Había
la	la
[A-PIn:	[A-PIn:
		[L-Otra:			[L-Otra:
		font			font
		]			]
de	de
abajo	abajo
		]			]
y	y
hacían	hacían
allí	allí
la	la
comida	comida
~,	~,
y	y
bueno	bueno
~,	~,
no	no
era	era
~,	~,
no	no
era	era
el	el
lujo	lujo
que	que
hay	hay
ahora	ahora
pero	pero
bueno	bueno
~,	~,
también	también
~…	~…
~,	~,
también	también
~.	~.
[HS:E1	[HS:E1
		O			O
sea	sea
~,	~,
¿~	¿~
también	también
		]			]
