estandar	dialectal	whisper
que	que	que
si	si	se
llevaban	llevaban	llevaban
~!	~!	los
¿~	¿~	lobos.
Los	Los	Una
lobos	lobos	vez
~?	~?	estaba
[OTRAS-EM]	[OTRAS-EM]	yo
Una	Una	con
vez	vez	el
estaba	estaba	ganado
yo	yo	y
con	con	ya
el	el	estaban
ganao	ganao	mutiladas,
~…	~…	tenía
y	y	que
ya	ya	ser
estaban	estaban	en
motiladas	motiladas	este
~.	~.	meso
Tenía	Tenía	en
que	que	el
ser	ser	que
en	en	viene.
este	este	Bueno,
mes	mes	yo
o	o	había
en	en	una
el	el	barronca,
que	que	si
viene	viene	por
~.	~.	arriba
Bueno	Bueno	y
~,	~,	yo
yo	yo	me
~,	~,	había
había	había	gachado
una	una	un
barronca	barronca	poco.
así	así	Cuando
por	por	un
arriba	arriba	lobo
y	y	con
~…	~…	una
y	y	boca,
yo	yo	así
m'había	m'había	a
agachao	agachao	una
un	un	uveja,
poco	poco	ya
~.	~.	mía
Cuando	Cuando	en
un	un	una
lobo	lobo	día
con	con	visto.
una	una	Cuando
boca	boca	empiezo
~,	~,	yo,
[OTRAS-EM]	[OTRAS-EM]	es
así	así	que
[G-Mst]	[G-Mst]	se
a	a	tenete,
una	una	si
oveja	oveja	te
~.	~.	coge,
Y	Y	ay,
a	a	ay,
mí	mí	ay,
él	él	ay,
no	no	y
me	me	él,
había	había	a
visto	visto	ver,
~.	~.	dio
Cuando	Cuando	la
empiezo	empiezo	vuelta,
yo	yo	no
~|	~|	me
es	es	llevó
que	que	ninguna,
se	se	pero
te	te	luego
mete	mete	ya,
~,	~,	yo
si	si	de
te	te	que
cog-	cog-	me
~,	~,	salió,
«~	«~	ya
~¡~	~¡~	empecé
Ay	Ay	a
~,	~,	dar
ay	ay	gritos
~,	~,	al
ay	ay	obo
~,	~,	y
ay	ay	a
~,	~,	hacer
ay	ay	que
~!	~!	el
~»	~»	ganado
~.	~.	acerca
Y	Y	al
él	él	pueblo.
~,	~,	Y
al	al	un
ver	ver	hombre
~,	~,	que
dio	dio	trabajaba
la	la	de
vuelta	vuelta	rello,
~.	~.	dice
No	No	algo
me	me	le
llevó	llevó	pasó
ninguna	ninguna	que
~,	~,	ella
pero	pero	da
luego	luego	muchas
ya	ya	voces,
~,	~,	el
yo	yo	obo,
deque	deque	pero
me	me	no
salió	salió	me
ya	ya	digo
empecé	empecé
a	a
dar	dar
gritos	gritos
al	al
lobo	lobo
y	y
acerqué	acerqué
el	el
ganao	ganao
acerca	acerca
el	el
pueblo	pueblo
~.	~.
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
Y	Y
un	un
hombre	hombre
que	que
trabajaba	trabajaba
~…	~…
de	de
herrero	herrero
dice	dice
~:	~:
«~	«~
Algo	Algo
le	le
pasó	pasó
~,	~,
que	que
ella	ella
da	da
muchas	muchas
voces	voces
~»	~»
~.	~.
El	El
lobo	lobo
~,	~,
pero	pero
no	no
me	me
llevó	llevó
~…	~…
nada	nada
~.	~.
