estandar	dialectal	whisper
la	la	a
mitad	mitá	tiempo
~,	~,	encontrarles
la	la	mucho,
mayoría	mayoría	por
no	no	la
se	se	muqasare.
pone	pone	Mocha,
corbata	corbata	yo
~,	~,	me
[HS:E1	[HS:E1	whit
		No			No	puis
~.	~.	me
		]			]
se	se
~…	~…
~|	~|
van	van
menos	menos
vestidas	vestías
que	que
nosotros	nosotros
antes	antes
~,	~,
nosotros	nosotros
antes	antes
íbamos	íbamos
más	más
~,	~,
más	más
elegantes	elegantes
lo	lo
mismo	mismo
los	los
muchachos	muchachos
que	que
las	las
muchachas	muchachas
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
íbamos	íbamos
más	más
~…	~…
Hoy	Hoy
se	se
viste	viste
más	más
a	a
lo	lo
~,	~,
a	a
lo	lo
normal	normá
~,	~,
a	a
lo	lo
corriente	corriente
~.	~.
