estandar	dialectal	whisper
Se	Se	Se
ceba	ceba	hace
el	el	el
cerdo	cerdo	vero
bien	bien	de
hasta	hasta	ulleno,
que	que	hasta
tiene	tiene	que
lo	lo	tiene
máximo	máximo	un
posible	posible	máximo
~,	~,	pujebre,
[R-Vcs]	[R-Vcs]	torfiendo
doscientos	doscientos	esquivos
kilos	kilos	o
o	o	torfiendo
~,	~,	chopico
o	o	o
doscientos	doscientos	menos,
y	y	y
pico	pico	de
o	o	como
menos	menos	atarlo,
~.	~.	se
Y	Y	le
después	después	grababa
a	a	el
matarlo	matarlo	coche
~.	~.	de
Se	Se	un...
le	le	se
clavaba	clavaba	tendía
el	el	un
cuchillo	cuchillo	barco
~,	~,	largo.
se	se	Unos
~,	~,	cuatro
se	se	sonpes,
~|	~|	son
tendían	tendían	latándolos,
en	en	se
un	un	le
banco	banco	grababa
largo	largo	el
~,	~,	coche
unos	unos	de
cuantos	cuantos	un
hombres	hombres	polo
~,	~,	dentro
sujetándolo	sujetándolo	de
~,	~,	la
se	se	estatal
le	le	de
clavaba	clavaba	adelante
el	el	y
cuchillo	cuchillo	iba
por	por	al
el	el	poros
tr-	tr-	de
~,	~,	aumigas
las	las	a
patas	patas	ganar.
de	de	Y
alante	alante	después
y	y	se
le	le	calentaba
iba	iba	un
al	al	bar
corazón	corazón	de
y	y	grandeviado,
ya	ya	y
se	se	se
quedaba	quedaba	extrava
~.	~.	un
[R-Vhc]	[R-Vhc]	bar
Y	Y	de
después	después
~,	~,
se	se
calentaba	calentaba
un	un
balde	balde
grande	grande
de	de
agua	agua
y	y
se	se
[R-Cas]	[R-Cas]
[A-Inn]	[A-Inn]
la	la
sangre	sangre
caliente	caliente
~.	~.
