estandar	dialectal	whisper
Era	Era	Ahora,
la	la	sí,
		ha
Anonimizado	Anonimizado	habido
		la
~,	~,	olvidado,
sí	sí	pero...
 	 	Sí,
 	 	sí,
 	 	sí.
 	 	O
 	 	sea,
 	 	los
 	 	pobiles,
 	 	los
 	 	agresos...
 	 	Sí,
 	 	los
 	 	pobiles.
 	 	No
 	 	tiene
 	 	el
 	 	heredero.
 	 	El
 	 	heredero,
 	 	oye,
 	 	el
 	 	herido
 	 	de
 	 	medas
 	 	a
 	 	la
 	 	solución.
 	 	Más
 	 	por
 	 	el
 	 	heredero
 	 	que
 	 	el
 	 	herido,
 	 	no
 	 	es
 	 	como
 	 	una
 	 	institución.
 	 	Sí,
 	 	sí.
 	 	Pero
 	 	sigue
 	 	funcionando
 	 	aquí
 	 	el
 	 	sistema
 	 	de
 	 	herencia,
 	 	eso,
 	 	ya
 	 	se
 	 	ha
 	 	perdido.
 	 	El
 	 	perido,
 	 	en
 	 	los
 	 	sentido
 	 	de
 	 	que
 	 	ya
 	 	las,
 	 	por
 	 	ejemplo,
 	 	ellos,
 	 	han
 	 	repartido
 	 	a
 	 	partes
 	 	iguales,
 	 	no
 	 	han
 	 	diferenciado...
 	 	Ah,
 	 	no,
 	 	nosotros
 	 	no,
 	 	no.
 	 	Bueno,
 	 	con
 	 	nombre,
 	 	sí,
 	 	no.
 	 	Las
 	 	mujeres
 	 	o
 	 	las
 	 	primadas,
 	 	la
 	 	pobile,
 	 	yo
 	 	soy
 	 	la
 	 	pobilla,
 	 	pero
 	 	no
 	 	tiene
 	 	nada
 	 	fácil
 	 	de
 	 	ser
 	 	como
 	 	tú.
 	 	Eres
 	 	tú,
 	 	ya
 	 	está
 	 	etiqueta.
 	 	Pero
 	 	ha
 	 	sido
 	 	así,
 	 	¿qué
 	 	te
 	 	quedes
 	 	con
 	 	toda
 	 	la
 	 	tierra?
 	 	No,
 	 	no,
 	 	no,
 	 	no.
 	 	Ya
 	 	es
 	 	un
 	 	generacido,
 	 	yo
 	 	creo
 	 	que
 	 	ya...
 	 	Aún
 	 	queda
 	 	en
 	 	algunos,
 	 	¿eh?
 	 	Porque...
 	 	No,
 	 	sí.
 	 	Bueno,
 	 	sí.
 	 	Gente,
 	 	ya
 	 	que
 	 	queda
 	 	un
 	 	poco
 	 	rara,
 	 	pero
 	 	en
 	 	general
 	 	se
 	 	repartiga
 	 	a
 	 	partes
 	 	iguales
 	 	entre
 	 	los
 	 	hijos,
 	 	o
 	 	sea,
 	 	que
 	 	esto
 	 	ha
 	 	cambiado
 	 	también.
 	 	Muy,
 	 	muy,
 	 	muy,
 	 	el
 	 	sistema
 	 	que
 	 	ha
 	 	de
 	 	las
 	 	herencias,
 	 	que
 	 	ya
 	 	decían
 	 	los...
 	 	Sereos
 	 	grabados
 	 	de
 	 	ella.
 	 	O
 	 	sea,
 	 	grabados
 	 	querían
 	 	decir
 	 	que
 	 	este
 	 	chico
 	 	no
 	 	podía
 	 	venderse
 	 	nunca
 	 	nada.
 	 	Tenía
 	 	que
 	 	pasar
 	 	al
 	 	otro.
 	 	Y
 	 	lo
 	 	hacían
 	 	para
 	 	que
 	 	así
 	 	se
 	 	conservara
 	 	las
 	 	propiedades.
 	 	Claro,
 	 	claro.
 	 	Porque
 	 	si
 	 	le
 	 	daba
 	 	eso
 	 	a
 	 	la
 	 	libertad
 	 	que...
 	 	Cuando
 	 	tú
 	 	te
 	 	morías
 	 	y
 	 	al
 	 	quedaba
 	 	el
 	 	dueño
 	 	él,
 	 	entonces,
 	 	¿a
 	 	qué
 	 	lo
 	 	hacía
 	 	lo
 	 	que
 	 	le
 	 	parecía?
 	 	Claro.
 	 	Y...
 	 	y
 	 	encargieron.
 	 	Habéis
 	 	divertido
 	 	por
 	 	caso,
 	 	el
 	 	caso
 	 	de
 	 	mi
 	 	abuelo,
 	 	el
 	 	era
 	 	el
 	 	airebo,
 	 	se
 	 	lo
 	 	quedó
 	 	todo
 	 	con
 	 	todo
 	 	lo
 	 	que
 	 	comportaba,
 	 	del
 	 	armado
 	 	pequeño,
 	 	pues
 	 	le
 	 	pagaron
 	 	unos
 	 	estudios
 	 	porque...
 	 	Ah,
 	 	es
 	 	porque...
 	 	Sí,
 	 	terminó
 	 	a
 	 	Atari,
 	 	es
 	 	como
 	 	ahora
 	 	te
 	 	lo
 	 	miras
 	 	y
 	 	te
 	 	difes,
 	 	no
 	 	tiene
 	 	ningún
 	 	sentido.
 	 	Pero,
 	 	¿sabes?
 	 	Sí,
 	 	pero
 	 	bueno.
 	 	Sí,
 	 	quedó
 	 	un
 	 	montón
 	 	de
 	 	bosques
 	 	que...
 	 	Bueno,
 	 	no
 	 	da
 	 	ni
 	 	para
 	 	llegar
 	 	a
 	 	fin
 	 	de
 	 	mes
 	 	y
 	 	el
 	 	otro
 	 	está
 	 	de
 	 	motor
 	 	y
 	 	un
 	 	mar
 	 	de
 	 	lona,
 	 	¿no?
 	 	Pero
 	 	que
 	 	es
 	 	divertido
 	 	porque
 	 	es
 	 	como
 	 	la...
 	 	Todos
 	 	los
 	 	muertos
 	 	pobres
 	 	ya,
 	 	¿eh?
 	 	Sí,
 	 	sí,
 	 	sí,
 	 	sí.
 	 	Pero
 	 	no
 	 	tiene
 	 	ni
 	 	para
 	 	tener
 	 	ni...
 	 	Tenía
 	 	no
 	 	21
 	 	años
 	 	y
 	 	me
 	 	imarí
 	 	donde...
 	 	Tenía
 	 	no
 	 	20,
 	 	no
 	 	23
 	 	o
 	 	4.
 	 	Sí,
 	 	3,
 	 	4.
 	 	¿A
 	 	3?
 	 	Sí,
 	 	es
 	 	más
 	 	que
 	 	yo,
 	 	a
 	 	xo.
 	 	¿Tienes
 	 	un
 	 	buen
 	 	nombre,
 	 	Serra?
 	 	Sí.
 	 	¿Tienes
 	 	un
 	 	buen
 	 	nombre?
 	 	¿Qué
 	 	ya?
 	 	¿Qué
 	 	ya?
 	 	¿Tú?
 	 	¿Tú?
 	 	¿Tú?
 	 	¿Qué
 	 	ya?
 	 	¿Tú?
 	 	¿Qué
 	 	ya?
 	 	¿Tú?
 	 	¿Tú?
 	 	¿Tú?
 	 	¿Tú?
 	 	Sí.
 	 	Gracias.
 	 	Gracias.
 	 	Sí,
 	 	por
 	 	que
 	 	cosas
 	 	y
 	 	no
 	 	puedo
 	 	atarde.
 	 	Estamos
 	 	aquí.
 	 	Está
 	 	en
 	 	la
 	 	cuarta
 	 	del
 	 	lado.
 	 	La
 	 	gente.
 	 	Muchas
 	 	gracias.
 	 	Adiós,
 	 	Maca.
 	 	Adiós.
 	 	Adiós.
 	 	¿Qué
 	 	hablaba
 	 	las
 	 	viajas?
 	 	Sí,
 	 	un
 	 	poco.
 	 	Como
 	 	este
 	 	pueblo
 	 	tiene
 	 	bosques
 	 	y
 	 	en
 	 	bosques.
 	 	Bueno,
 	 	es
 	 	lo
 	 	que
 	 	te
 	 	decía.
 	 	¿Dónde
 	 	usó
 	 	el
 	 	corno?
 	 	A
 	 	parte
 	 	de
