estandar	dialectal	whisper
Pues	Pues	Por
no	no	no
~,	~,	merecer
por	por	la
merecer	merecer	pena
la	la	no
pena	pena	merecen
~,	~,	nada
no	no	porque
merece	merece	está
nada	nada	gratísimo
~,	~,	todo.
porque	porque	Sí,
hoy	hoy	no
está	está	lo
baratísimo	baratísimo	hago.
todo	todo	O
~.	~.	sea,
[HS:E1	[HS:E1	no
		Sí			Sí	mimos
~,	~,	los
no	no	novillos
~,	~,	que
lo	lo	la
del	del	leche
campo	campo	que
~…	~…	todo.
		]			]	Pero
O	O	vos
sea	sea	aquel
~,	~,	que
lo	lo	tiene,
mismo	mismo	el
los	los	que
novillos	novillos	vive
~,	~,	de
que	que	ello,
la	la	pues
leche	leche	sigue
~,	~,	con
que	que	ello.
todo	todo	Sí.
~.	~.	Pero
[HS:E1	[HS:E1	siguen
		Que			Que	uno
todo	todo	a
~.	~.	dos,
		]			]	los
Lo	Lo	que
que	que	tienen
pasa	pasa	una
que	que	granja
el	el	que
que	que	hay
tiene	tiene	aquí,
~,	~,	uno
el	el	que
que	que	tiene
vive	vive	una
de	de	granja
ello	ello	y
~,	~,	otros...
pues	pues	No
sigue	sigue	sé
con	con	si
ello	ello	hay
~,	~,	en
[HS:E1	[HS:E1	todo
		Sí			Sí	el
~.	~.	pueblo...
		]			]	La
pero	pero	granja...
siguen	siguen	Dos
uno	uno	que
o	o	tienen
dos	dos	vacas
~,	~,	ya
[HS:E1	[HS:E1	o
		¿~			¿~	tres,
Nada	Nada	no
más	más	hay
~?	~?	más.
¿~	¿~	Sí,
En	En	hay
todo	todo	más.
el	el	O
pueblo	pueblo	sea,
~?	~?	te
		]			]	quiero
los	los	decir
que	que	que...
tienen	tienen	No,
una	una	no
granja	granja	es
que	que	una
hay	hay	compensa.
aquí	aquí	No
~,	~,	sé
uno	uno	si
que	que	hay
tiene	tiene	que
una	una
granja	granja
y	y
otros	otros
~…	~…
Pues	Pues
no	no
sé	sé
si	si
hay	hay
en	en
todo	todo
el	el
pueblo	pueblo
~…	~…
~,	~,
la	la
granja	granja
~…	~…
~,	~,
dos	dos
que	que
tienen	tienen
vacas	vacas
~,	~,
ya	ya
~,	~,
o	o
tres	tres
~,	~,
no	no
hay	hay
más	más
~.	~.
[HS:E1	[HS:E1
		Sí			Sí
~.	~.
No	No
hay	hay
más	más
~.	~.
		]			]
O	O
sea	sea
que	que
~…	~…
Te	Te
quiero	quiero
decir	decir
que	que
~…	~…
~,	~,
que	que
no	no
~,	~,
no	no
es	es
~|	~|
no	no
compensa	compensa
~.	~.
Pasa	Pasa
que	que
~…	~…
