estandar	dialectal	whisper
No	No	no
quería	quería	pediría
~,	~,	que
que	que	no
no	no	quería
quería	quería	retratarse,
retratarse	retratase	en
~.	~.	cambio
En	En	yo,
cambio	cambio	en
yo	yo	cuantas
~…	~…	fotografías
~,	~,	estoy
¿~	¿~	en
en	en	el
cuántas	cuántas	pueblo
fotografías	fotografías	que
estoy	estoy	me
en	en	llamas
el	el	a
pueblo	pueblo	todas
~?	~?	este
[OTRAS-EM]	[OTRAS-EM]	fotógrafo
Me	Me	que
llamaban	llamaban	voy
todas	todas	por
~,	~,	las
este	este	calles
fotógrafo	fotográfo	de
que	que	todo,
iba	iba	yo
por	por	con
las	las
calles	calles
haciendo	haciendo
~…	~…
Yo	Yo
~…	~…
~,	~,
[OTRAS-EM]	[OTRAS-EM]
con	con
	
Anonimizado	Anonimizado
	
~.	~.
Con	Con
esta	esta
~.	~.
[RISAS]	[RISAS]
