estandar	dialectal	whisper
|T6|	|T6|	y
Y	Y	es
es	es	muy
muy	muy	larga,
larga	larga	depende,
~…	~…	depende
depende	depende	cómo
~,	~,	se
depende	depende	quiera,
cómo	cómo	es
se	se	decir,
quiera	quiera	la
~,	~,	explicación
es	es	que
decir	decir	queréis
la	la	otros
explicación	explicación	saber,
que	que	pero
~…	~…	es
~,	~,	muy
que	que	corta,
quiera	quiera	y
~,	~,	bueno,
que	que	si
queráis	queráis	te
vosotros	vosotros	enrollas,
saber	saber	pues
y	y	bueno,
~…	~…	venga,
~,	~,	costilla,
pero	pero	y
que	que	vamos,
es	es
muy	muy
~,	~,
es	es
muy	muy
corta	corta
~…	~…
Y	Y
bueno	bueno
~,	~,
si	si
te	te
enrollas	enrollas
~,	~,
pos	pos
~,	~,
pos	pos
bueno	bueno
~,	~,
pues	pues
venga	venga
~,	~,
pues	pues
tira	tira
~,	~,
[HS:E2	[HS:E2
		Claro			Claro
~…	~…
		]			]
tira	tira
~,	~,
pero	pero
~,	~,
pero	pero
que	que
~…	~…
