estandar	dialectal	whisper
Sí	Sí	Y
~.	~.	luego
Y	Y	ya
luego	luego	me
ya	ya	llaman
~,	~,	ya
metieron	metieron	la
ya	ya	aga
el	el	por
agua	agua	las
por	por	casas,
las	las	ya
casas	casas	nos
~,	~,	pusieron
ya	ya	a
nos	nos	agar
pusieron	pusieron	todos
agua	agua	los
en	en	sitios,
todos	tos	ya
los	los	somos
sitios	sitios	los
~,	~,	buce
ya	ya	y
somos	somos	horitos
mu	mu	todo
señoritos	señoritos	y
todos	todos	así
[RISAS]	[RISAS]	nos
y	y	vamos
así	así	a
nos	nos
vamos	vamos
a	a
seguir	seguir
~.	~.
[R-Inf]	[R-Inf]
