estandar	dialectal	whisper
No	No	No,
~,	~,	hombre,
hombre	hombre	están
~,	~,	en
están	están	piquen
un	un	espujadas
poquitín	poquitín	que
esponjadas	esponjadas	decimos
que	que	aquí,
decimos	decimos	pero
aquí	aquí	no.
~,	~,	Y
pero	pero	eso
no	no	otro
~…	~…	era
y	y	no
eso	eso	era
otro	otro	lo
~,	~,	de
era	era	bañarlas
~,	~,	que
no	no	decíamos,
era	era	pues
~…	~…	eso
~,	~,	era
lo	lo	las
de	de	claras
bañarlas	bañarlas	de
que	que	los
decíamos	decíamos	huevos.
~,	~,	Y
pues	pues	acúcamos.
eso	eso	Y
era	era	acúcamos,
las	las	muy
claras	claras	batido,
de	de	muy
~…	~…	batido,
los	los	que
huevos	huevos	quedaba
[HS:E1	[HS:E1	muy
		Sí			Sí	espeso.
~.	~.	Y
		]			]	a
[HS:E2	[HS:E2	la
		[A-Inn]			[A-Inn]	de
		]			]	eso
y	y	las
azúcar	azúcar	metías
~,	~,	en
muy	muy	el
batido	batido	horno
~,	~,	a
muy	muy	que
batido	batido	se
~,	~,	cara
que	que	y
quedaba	quedaba	quedaban
muy	muy	riquísimas.
espeso	espeso	¿Cómo
[HS:E1	[HS:E1	se
		Sí			Sí	hacen
~.	~.	las
		]			]
y	y
a	a
la	la
de	de
eso	eso
~,	~,
las	las
metías	metías
en	en
el	el
horno	horno
a	a
que	que
secara	secara
y	y
quedaban	quedaban
riquísimas	riquísimas
~.	~.
[HCruz:	[HCruz:
		Cómo			Cómo
se	se
hacen	hacen
las	las
roscas	roscas
~.	~.
		]			]
