estandar	dialectal	whisper
Claro	Claro	después
~,	~,	del
las	las	monton
ponías	ponías	después
en	en	de
un	un	estar
montón	montón	al
y	y	arroz
después	después	no
a	a	el
echarlas	echarlas	voyis
al	al	yo
~,	~,	me
al	al	acuerdo
~,	~,	a
al	al	quién
~,	~,	es
[HS:I2	[HS:I2	todo,
		Luego			Luego	yo
a	a	mismo
echarlas	echarlas	que
al	al	veía
carro	carro	toda
~.	~.	la
		]			]	vida
al	al	está
carro	carro	aquí
~,	~,	en
con	con	esto
unos	unos	pues
bueyes	bueyes	cuando
~.	~.	salía
Yo	Yo	a
me	me	15,
acuerdo	acuerdo	pues
que	que	yo
esto	esto	tendría
~,	~,	aquí
toa	toa	si
la	la	yo
vida	vida	18
que	que	años
he	he	pues
estao	estao	esto
haciendo	haciendo	se
esto	esto	darmente
~,	~,	ya,
pues	pues	se
cuando	cuando	darmente
sería	sería	ya,
pequeño	pequeño	pues
~,	~,	siempre
porque	porque	les
yo	yo	gustaba
tenía	tenía	ni
quince	quince	con
o	o	dos
dieciocho	dieciocho	otros
años	años	puede
~,	~,	dejar
pues	pues	de
estos	estos	renturidad
en	en	o
Armentia	Armentia	de…
~,	~,	anneals
en	en	e
Armentia	Armentia	canchals
siempre	siempre	han
les	les	dado
gustaba	gustaba	la
ir	ir
pues	pues
con	con
dos	dos
o	o
tres	tres
parejas	parejas
de	de
bueyes	bueyes
~,	~,
o	o
de	de
ganaos	ganaos
enganchaos	enganchaos
a	a
la	la
máquina	máquina
donde	donde
trabajan	trabajan
~.	~.
