estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	entonces
entonces	entonces	sí,
~,	~,	yo
sí	sí	empecé
~.	~.	con…
Sí	Sí	Cuando
~,	~,	tenía
yo	yo	20
empecé	empecé	años
con	con	y
		estuvimos
Anonimizado	Anonimizado	cinco
		años
pues	pues	de
cuando	cuando	relación
tenía	tenía	y
veinte	veinte	los
años	años	amigos
~,	~,	iba
y	y	a
estuvimos	estuvimos	mi
cinco	cinco	casa
años	años	y
de	de	cenábamos
relación	relación	y
y	y	pues
los	los	ahí
domingos	domingos	estábamos
iba	iba	con
a	a	los
mi	mi	padres
casa	casa	y
y	y	hablando
cenábamos	cenábamos	en
y	y	la
~…	~…	familia
pues	pues	y
allí	allí	a
estábamos	estábamos	poco
con	con	a
los	los	poco
padres	padres	en
y	y	cinco
hablando	hablando	años
~…	~…	a
en	en	ver
la	la	que
familia	familia	no
~.	~.	iban
[HS:E2	[HS:E2	a
		[Asent]			[Asent]	un…
~.	~.	a
		]			]	conocernos
Y	Y	a
a	a	Guera
poco	poco	y
a	a	no
poco	poco	cuando
~,	~,	teníamos
en	en	cinco
cinco	cinco	años
años	años	o
a	a	sea
ver	ver	cuando
qué	qué	tenía
~,	~,	yo
qué	qué	25
no	no	me
íbamos	íbamos	casé
a	a	y
conocernos	conocernos	aquí
~,	~,	está…
[OTRAS-EM]	[OTRAS-EM]	qué
cualquiera	cualquiera	tal
ahí	ahí	ej
~,	~,	has
¿~	¿~	publishing
no	no	a
~?	~?	su
Cuando	Cuando	sal
teníamos	teníamos	de操
cinco	cinco	de
años	años	laSA
~,	~,	CHINA
o	o
sea	sea
~,	~,
cuando	cuando
tenía	tenía
yo	yo
veinticinco	veinticinco
~,	~,
me	me
casé	casé
y	y
aquí	aquí
estoy	estoy
~…	~…
~,	~,
posterior	posterior
~.	~.
