estandar	dialectal	whisper
Y	Y	y
~…	~…	así
~,	~,	ponía
y	y	las
allí	allí	planchas.
ponía	ponía	Y
las	las	en
planchas	planchas	una
~.	~.	mesa,
Y	Y	con
~,	~,	pom
y	y	pom,
~…	~…	las
en	en	telas,
una	una	es
mesa	mesa	solo
~,	~,	las
pom	pom	saquetas
~,	~,	de
pom	pom	los
~,	~,	fombre
pom	pom	que
[ONOMAT]	[ONOMAT]	hay
~.	~.	la
Las	Las	de
telas	telas	esta
~,	~,	gorda,
eso	eso	para
lo-	lo-	reventar
~,	~,	los
las	las	pantalones
chaquetas	chaquetas	lo
de	de	mismo.
los	los	Y
hombres	hombres	siempre,
de	de	así,
telas	telas	un
de	de	poco
esas	esas	de
gordas	gordas
pa	pa
reventar	reventá
~,	~,
los	los
pantalones	pantalones
lo	lo
mismo	mismo
~.	~.
Vamos	Vamos
~,	~,
yo	yo
qué	qué
sé	sé
~.	~.
