estandar	dialectal	whisper
En	En	En
las	las	la
de	de	de
cebolla	cebolla	Seboja
y	y	y
en	en	en
las	las	la
de	de	de
año	año	Ani.
~.	~.	Focido.
Luego	Luego	Sego
ya	ya	ya
~,	~,	al
pa'l	pa'l	Chorizo
chorizo	chorizo	para
y	y	una
pa	pa	niita
la	la	para
longaniza	longaniza	eso,
~,	~,	¿no?
para	para	No.
eso	eso	Para
no	no	eso
~,	~,	que
para	para	estábamos
eso	eso	en
no	no	el
~,	~,	Sancho.
para	para	A
eso	eso	que
gastaban	gastaban	para
sangre	sangre	la
~,	~,	dipesa
más	más	haause,
que	que	pasa
para	para	sophisticated.
las	las	No,
morcillas	morcillas	no
 	 	tienen
 	 	szczegga.
