estandar	dialectal	whisper
Antes	Antes	Antes
~,	~,	una
una	una	a
a	a	la
la	la	otra,
otra	otra	pues
~,	~,	la
venga	venga	verdad,
a	a	me
pein-	pein-	ha
~,	~,	dicho
a	a	el
peinarse	peinarse	penetito
así	así	y
con	con	la
el	el	tancita,
peinecito	peinecito	las
se	se	dianas
~…	~…	en
Y	Y	cita
la	la	así,
trencita	trencita	luego
~,	~,	en
la	la	la
hacían	hacían	cita,
la	la	el
trencita	trencita	monito
así	así	así
~,	~,	y
luego	luego
un	un
lacito	lacito
~,	~,
el	el
moñito	moñito
así	así
~…	~…
~¡~	~¡~
y	y
tan	tan
~…	~…
~!	~!
