estandar	dialectal	whisper
Sí	Sí	y
~,	~,	se
las	las	iró
mujeres	mujeres	a
y	y	mover
los	los	ellos
hombres	hombres	hombres,
~,	~,	eso
eso	eso	se
se	se	siente
hacía	hacía	en
en	en	sociedad
sociedad	sociedad	como
~,	~,	hicieran
como	como	uno
decía	decía	antes.
uno	uno	Hoy
antes	antes	no,
~.	~.	hoy
Hoy	Hoy	cada
no	no	uno
~,	~,	está
hoy	hoy	allá
cada	ca	por
uno	uno	su
está	está	lado,
ya	ya	pero
por	por	antes
su	su	no,
lado	lado	antes
~,	~,	todo.
pero	pero	A
antes	antes	la
no	no	mujer
~,	~,	y
antes	antes	el
todos	todos	marío,
~,	~,	a
las	las	ti
mujeres	mujeres	a
y	y	lo
el	el	mismo,
marido	marío	se
hacían	hacían	oquieran
lo	lo	como
mismo	mismo
~.	~.
Los	Los
que	que
eran	eran
como	como
~,	~,
como	como
eran	eran
~.	~.
