estandar	dialectal	whisper
Era	Era	Youbine,
una	una	solo
cartilla	cartilla	estamos
~,	~,	en
era	era	la
una	una	china,
cartilla	cartilla	aquíliestops
~,	~,	o
era	era	en
una	una	era
cartilleta	cartilleta	la
~,	~,	cremana
nada	nada	comoYourYou
~…	~…	fleet
~,	~,	Si
las	las	esto
primeras	primeras	es
~…	~…	principalmente
~,	~,	y
el	el	me
abecedario	abecedario	puso
como	como	tu
aquel	aquel	misala
que	que	en
dice	dice	la
~;	~;
[HS:I2	[HS:I2
		Sí			Sí
~.	~.
		]			]
si	si
acaso	acaso
~,	~,
patata	patata
o	o
~…	~…
pollo	pollo
~.	~.
[HS:I2	[HS:I2
		Las			Las
primeras	primeras
letras	letras
~.	~.
[RISA]	[RISA]
		]			]
Y	Y
después	después
ya	ya
te	te
pasaban	pasaban
a	a
catón	catón
~.	~.
