estandar	dialectal	whisper
Pues	Pues	pues
las	las	la
morcillas	morcillas	morpilla
era	era	será
con	con	con
pan	pan	pan
~,	~,	con
con	con	la
la	la	sangre,
sangre	sangre	se
~,	~,	aparaó
separado	separao	la
la	la	sangre
sangre	sangre	del
del	del	cerdo
cerdo	cerdo	y
y	y	se
~,	~,	tenía
y	y	al
se	se	pan
tenía	tenía	migao
el	el	en
pan	pan	un
migado	migao	baño
en	en	y
un	un	se
~…	~…	echaba
~,	~,	la
un	un	sangre
baño	baño	del
y	y	cerdo,
se	se	se
echaba	echaba	envolvía
la	la	bien,
sangre	sangre	se
del	del	le
cerdo	cerdo	echaba
~,	~,	grasa
se	se	y
envolvía	envolvía
bien	bien
~,	~,
se	se
le	le
echaba	echaba
grasa	grasa
y	y
miel	miel
~.	~.
