estandar	dialectal	whisper
Sí	Sí	Sí.
~.	~.	Ah,
[HS:E	[HS:E	¿por
		Ah			Ah	qué
~.	~.	no?
		]			]	No,
Lo	Lo	porque
partieron	partieron	no.
ellos	ellos	No,
~.	~.	porque
[HS:E	[HS:E	no.
		[RISAS]			[RISAS]	Sobre
Sorprendente	Sorprendente	en
~.	~.	el
		]			]	desto.
Ya	Ya	Y
me	me	también,
dirás	dirás	¿estás
tú	tú	el
~,	~,	río
[A-PIn:	[A-PIn:	a
		el			el	lo
río	río	vez
ya	ya	donde
lo	lo	está,
ves	ves	si?
dónde	dónde	Pues,
está	está	es
~,	~,	descogo.
		]			]	Entonces
[OTRAS-EM]	[OTRAS-EM]	no
pues	pues	en
es	es	j
de	de	commenting
Ascó	Ascó	le
~.	~.	vしい,
Sorprendente	Sorprendente	que
~,	~,	titults
¿~	¿~	diran
eh	eh
~?	~?
