estandar	dialectal	whisper
Pos	Pos	Para
eso	eso	eso
de	de	de
mi	mi	mi
padre	padre	parpo,
~.	~.	mi
Pos	Pos	paro
a	a	de
mi	mi	mi
padre	padre	infarto,
le	le	yo
dio	dio	van
un	un	para...
infarto	infarto	A
~,	~,	la
se	se	volador,
lo	lo	ahí...
llevaron	llevaron	Podá
pa	pa	ser.
[A-Inn]	[A-Inn]	La
allí	allí	que
~.	~.	yo
Pos	Pos	sé
de	de	es
aquella	aquella	que
se	se	apoderas,
escapó	escapó	lo
~,	~,	que
de	de	se
la	la	acabo.
otra	otra	O
no	no	claro,
se	se	ya
escapó	escapó	es
~.	~.	el
Pos	Pos	sarrellor
claro	claro	los
ya	ya	papeles
se	se	como...
arregló	arregló	Y,
lo	lo	es
papeles	papeles	la
con	con	verdad,
mi	mi	yo
~|	~|	es
y	y	mi
es	es	doble
la	la	maneja,
vedad	vedad	el
que	que	que
~|	~|	llevaba
yo	yo	a
~,	~,	mi
mis	mis	casa
dos	dos	era
hermanas	hermanas	yo.
~,	~,	¿Mas
y	y	tiró
el	el	los
que	que	papeles?
llevaba	llevaba	Me
mi	mi	en
casa	casa	ellos
era	era	cargaba
yo	yo	de
~.	~.	chotos
Metieron	Metieron	con
los	los	la
papeles	papeles	apáctea,
~|	~|	el
venía	venía	agua
yo	yo	era
cargao	cargao	salvo
de	de	que
chotos	chotos	salgó
con	con	era
las	las	donde
bestias	bestias	metimos
en	en	los
la	la	cantaros.
aguadera	aguaera	¿Sabes?
~,	~,	Aguera.
¿~	¿~	Aguera.
sabes	sabes
lo	lo
que	que
es	es
aguadera	aguaera
~?	~?
Donde	Donde
metíamos	metíamos
los	los
cántaros	cántaros
~.	~.
¿~	¿~
Sabes	Sabes
~?	~?
[HS:E3	[HS:E3
		No			No
~.	~.
		]			]
[HS:E2	[HS:E2
		¿~			¿~
Agüera	Agüera
~?	~?
		]			]
Aguadera	Aguaera
~,	~,
[HS:E2	[HS:E2
		Ah			Ah
~,	~,
aguadera	aguaera
~.	~.
		]			]
aguadera	aguaera
~.	~.
