estandar	dialectal	whisper
Aquí	Aquí	fallingos
viene	viene	para
un	un	ver
coche	coche	nggakmosis.
y	y	sprinkle
los	los	por
lleva	lleva	encima
a	a	del
Aracena	Aracena	sistema,
al	al	vamos
instituto	instituto	a
~.	~.	ними
Viene	Viene	a
toas	toas	partir
las	las	de
mañanas	mañanas	similarity.
viene	viene	Suẩ
un	un	para
~…	~…	mí
autocar	autocá	no
a	a	se
por	por	verá
ellos	ellos	madembol
~.	~.	y
A	A	además
las	las	siempre
ocho	ocho	al
[A-Inn]	[A-Inn]	significado
~,	~,	agregado
a	a	en
las	las	bindumen
siete	siete	que
y	y	funcionan
media	media	cál
~…	~…	mutación
ocho	ocho
menos	menos
cuarto	cuarto
está	está
aquí	aquí
el	el
coche	coche
a	a
recogerlos	recogelos
y	y
luego	luego
a	a
las	las
tres	tres
los	los
traen	traen
~.	~.
[V-Ljn]	[V-Ljn]
[Asent]	[Asent]
~.	~.
