estandar	dialectal	whisper
Mira	Mira	Esto
~,	~,	es
eso	eso	gensal,
es	es	también,
~.	~.	ya
Esto	Esto	que
es	es	es
en	en	gensal,
Sas	Sas	que
también	también	es
~.	~.	el
Esta	Esta	nieto.
es	es	Y
en	en	esto
Sas	Sas	es
y	y	mi
aquel	aquel	hijo,
también	también	los
en	en	dos
Sas	Sas	hijos
~.	~.	que
[A-PIn:	[A-PIn:	tengo
		Es			Es	y
que	que	la
		]			]	dor
es	es	no
el	el	eras.
nieto	nieto	Y
~,	~,	el
[HS:E2	[HS:E2	nieto
		[Asent]			[Asent]	que
~.	~.	tenía
		]			]	antes,
¿~	¿~	que
eh	eh	ella
~?	~?	no
~,	~,	vivía
y	y
esto	esto
es	es
mire	mire
~,	~,
mi	mi
hijo	hijo
~,	~,
el	el
~|	~|
los	los
dos	dos
hijos	hijos
que	que
tengo	tengo
y	y
las	las
dos	dos
nueras	nueras
~,	~,
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
y	y
el	el
nieto	nieto
que	que
tenía	tenía
antes	antes
~,	~,
que	que
él	él
~,	~,
que	que
él	él
ya	ya
no	no
~,	~,
no	no
vivía	vivía
aún	aún
~.	~.
