estandar	dialectal	whisper
¿~	¿~	Eso
Pero	Pero	hay,
solo	solo	no
de	de	sé
aquí	aquí	si
o	o	lo
que	que	tengo,
~…	~…	había
~?	~?	un
[HS:I1	[HS:I1	libro
		No			No	calculador,
~,	~,	como
no	no	un
~.	~.	paquete
		]			]	de
medidas	medidas	tabá,
mallorquinas	mallorquinas	como
 	 	no
 	 	menos,
 	 	pero
 	 	era
 	 	de
 	 	un
 	 	dedo,
 	 	de
 	 	un
 	 	centímetro
 	 	o
 	 	menos,
 	 	y
 	 	te
 	 	llevaba
 	 	a
 	 	todas
 	 	las
 	 	medidas
 	 	y
 	 	eso
 	 	a
 	 	lo
 	 	mejor
 	 	se
 	 	podía
 	 	encontrar.
 	 	Pero
 	 	solo
 	 	de
 	 	aquí
 	 	o
 	 	que...
 	 	No,
 	 	no,
 	 	ahí.
