estandar	dialectal	whisper
|T12|	|T12|	Que
[OTRAS-EM]	[OTRAS-EM]	le
¿~	¿~	iba
Qué	Qué	a
le	le	decir,
iba	iba	bueno,
a	a	entonces
decir	decir	vamos
~?	~?	a
Bueno	Bueno	dejar
~,	~,	esto
pues	pues	de
entonces	entonces	los
vamos	vamos	animales,
a	a	que
dejar	dejar	ya
esto	esto	veo
de	de	que
los	los	tenían
animales	animales	mucho
~,	~,	cuéntelo,
que	que	es
ya	ya	un
veo	veo	poco...
que	que	como
tenían	tenían	era
muchos	muchos	su
~.	~.	infancia,
Cuéntenos	Cuéntenos	ese
un	un	till
poco	poco	cuando
cómo	cómo	usted
~,	~,	era
cómo	cómo	niña,
era	era	que
su	su	obligaciones
infancia	infancia	tenían,
~.	~.	hasta
Es	Es	que
decir	decir	da
~,	~,	fue
cuando	cuando	a
usted	usted	la
era	era
niña	niña
~,	~,
¿~	¿~
qué	qué
obligaciones	obligaciones
tenía	tenía
~?	~?
¿~	¿~
Hasta	Hasta
qué	qué
edad	edad
fue	fue
a	a
la	la
escuela	escuela
~…	~…
~?	~?
