estandar	dialectal	whisper
¿~	¿~	con
Pocos	Pocos	ellos.
~?	~?	No
~,	~,	se
no	no	si
sé	sé	habrá
si	si	algún
habrá	habrá	en
alguno	alguno	poco.
~,	~,	Ahora
pocos	pocos	ya
habrá	habrá	no
~.	~.	se
Y	Y	usan
ahora	ahora	porque
ya	ya	ahora
no	no	ya
se	se	no
usan	usan	antes
porque	porque	usaban
ahora	ahora	hasta
ya	ya	hacer
~…	~…	los
Antes	Antes	dulces,
se	se	si
usaban	usaban	hacía
pa	pa	los
~|	~|	dulces
hasta	hasta	ahora
pa	pa	pues
hacer	hacer	ya
los	los	no
dulces	dulces	se
~.	~.	afecta
Se	Se	los
hacían	hacían	dulces
los	los
dulces	dulces
~,	~,
ahora	ahora
ya	ya
pues	pues
no	no
se	se
hacen	hacen
tampoco	tampoco
los	los
dulces	dulces
en	en
casa	casa
~.	~.
