estandar	dialectal	whisper
[RISA]	[RISA]	Y
Y	Y	echaba
echaba	echaba	4
cuatro	cuatro	zanahorias,
zanahorias	zanahorias	un
~,	~,	casco
un	un	de
casco	casco	cebolla
de	de	y
cebolla	cebolla	una
y	y	cabeza
una	una	de
cabeza	cabeza	ajos.
de	de	Y
ajos	ajos	luego
~,	~,	después
¿~	¿~	llevaba
eh	eh	yo
~?	~?	un
Y	Y	quilo
luego	luego	de
después	después	carne
llevaba	llevaba	de
yo	yo	los
un	un	militares
kilo	kilo	de
de	de	la
carne	carne	Gimenez,
de	de	donde
~,	~,	está
de	de	eso
los	los	de
militares	militares	la
de	de	viajión,
ahí	ahí	de
de	de	marido,
la	la	donde
de	de	se
Cibeles	Cibeles	quedó
~,	~,	eso.
donde	donde	Pues
está	está	ahí
eso	eso	vamos
de	de	a
aviación	aviación	poner
~,	~,	un
[HS:E1	[HS:E1	hista
		Sí			Sí	porque
~,	~,	era
sí	sí	todo
~.	~.	relacionado
		]			]	todavía,
de	de	pues
aviación	aviación	ya
o	o	que
de	de	faltaba
marina	marina	un
~,	~,	carne
o	o	y
no	no	eso
sé	sé	ahí
qué	qué	por
es	es	eso
eso	eso	la
~,	~,	la
bueno	bueno	la
~.	~.	la
Pos	Pos	la
ahí	ahí	la
íbamos	íbamos	la
a	a	la
por	por	la
el	el	la
suministro	suministro	la
porque	porque	la
era	era	y
cuando	cuando	tenía
estaba	estaba	que
todo	todo	ir
medio	medio	allí.
racionao	racionao	Y
todavía	todavía	patía
~,	~,	los
que	que	filetitos,
era	era	bueno
o	o	así
sea	sea	un
que	que	trocito,
faltaban	faltaban	se
carne	carne	han
y	y
eso	eso
~,	~,
y	y
ahí	ahí
~,	~,
pos	pos
se	se
la	la
daban	daban
muy	muy
barata	barata
y	y
tenía	tenía
que	que
ir	ir
allí	allí
~.	~.
Y	Y
partía	partía
los	los
filetitos	filetitos
~,	~,
bueno	bueno
~,	~,
así	así
en	en
trocitos	trocitos
~,	~,
a	a
cada	cada
una	una
~.	~.
