estandar	dialectal	whisper
¿~	¿~	Graciasdim,
Para	Para	de
~,	~,	lugar.
[HS:I1	[HS:I1	Perfecto,
		Si			Si	le
~,	~,	pide
si	si	todo
[A-Inn]	[A-Inn]	el��ga
		]			]	y
para	para	la
el	el	дела熬.
preparto	preparto	Porque
~?	~?	hay
¿~	¿~	y
No	No	le
 	 	pide
 	 	todo
 	 	el
 	 	poema.
 	 	Esta
 	 	era
 	 	la
 	 	idea
 	 	mejor
 	 	para
 	 	Schildacher,topor
 	 	Kencher.
 	 	AliEx
 	 	yes
 	 	chair.
 	 	Oh
 	 	no,
 	 	ahora
 	 	me
 	 	sal�as
 	 	la
 	 	lagza,
 	 	la
 	 	lagza,
 	 	si
 	 	es
 	 	como
 	 	lo
 	 	v
 	 	psychology.
 	 	Aparex
 	 	lo
 	 	which
 	 	is
 	 	unич
 	 	speaktense
