estandar	dialectal	whisper
Por	Por	Por
ejemplo	ejemplo	ejemplo
~,	~,	en
en	en	mi
mi	mi	casa
casa	casa	que
~,	~,	los
que	que	teníamos,
los	los	siempre
teníamos	teníamos	que
pues	pues	estaban
siempre	siempre	ya
que	que	que
los	los	valían
~…	~…	para
[OTRAS-EM]	[OTRAS-EM]	matarlos
que	que	al
estaban	estaban	mes
ya	ya	y
~,	~,	medio
que	que	así,
valían	valían	pues
para	para	ya
matarlos	matarlos	se
~,	~,	mataban
al	al	los
mes	mes
y	y
medio	medio
o	o
así	así
~,	~,
pues	pues
ya	ya
se	se
mataban	mataban
los	los
conejos	conejos
~.	~.
