estandar	dialectal	whisper
Pues	Pues	Pues
una	una	un...
~,	~,	un
una	una	tenmejo
~…	~…	que
~,	~,	se
un	un	ve
~,	~,	traí
un	un	solo
tendejón	tendejón	a
que	que	la
se	se	salida
ve	ve	del
pa	pa	pueblo
ahí	ahí	hay
~,	~,	un
solo	solo	camino
~,	~,	antes
a	a	de
la	la	llegar
salida	salida	a
del	del	la
pueblo	pueblo	última
~,	~,	casa
hay	hay	y
un	un	se
camino	camino	va
~,	~,	a
antes	antes	tener
de	de	una
llegar	llegar	agua
a	a	de
la	la	rima,
última	última	además
casa	casa	muchísimo
~,	~,	salió
y	y	una
se	se	agua
va	va	que
~|	~|	es
tiene	tiene	una
un	un	pena
agua	agua	que
terrible	terrible	se
~,	~,
además	además
muchísima	muchísima
agua	agua
~.	~.
Sale	Sale
un	un
agua	agua
que	que
~,	~,
que	que
es	es
una	una
pena	pena
que	que
se	se
~,	~,
que	que
se	se
estropee	estropee
~.	~.
