estandar	dialectal	whisper
Ya	Ya	yo
no	no	la
~.	~.	última
Yo	Yo	que
la	la	tenía
mía	mía	20
~,	~,	años,
la	la	pues
última	última	yo
~,	~,	primero
que	que	que
tiene	tiene	tenía
veintiún	veintiún	38,
años	años	pues
~,	~,	tuve
pues	pues	tiempo
fui	fui	que
a	a	venía
~…	~…	más
El	El	que
primero	primero	heantes,
~,	~,	dos,
que	que	mis
tiene	tiene	quienes,
treinta_y_ocho	treinta_y_ocho	tienen
~,	~,	20
pues	pues
tuve	tuve
que	que
ir	ir
porque	porque
~…	~…
venía	venía
mal	mal
~.	~.
[HS:E	[HS:E
		[Asent]			[Asent]
~.	~.
		]			]
Y	Y
la	la
pequeña	pequeña
pues	pues
ya	ya
tuve	tuve
allí	allí
~.	~.
[HS:E	[HS:E
		[Asent]			[Asent]
~.	~.
		]			]
Hace	Hace
veintiún	veintiún
~,	~,
veinte	veinte
años	años
~.	~.
