estandar	dialectal	whisper
~¡~	~¡~	Es
Pues	Pues	claro
claro	claro	que
que	que	no,
da	da	como
~!	~!	estamos
Como	Como	acostumbrados
estamos	estamos	a
acostumbrás	acostumbrás	trabajar
a	a	aquí
trabajar	trabajar	en
aquí	aquí	el
las	las	pueblo,
de	de	es
los	los	mucho
pueblos	pueblos	para
mucho	mucho	hacerle
~,	~,	los
pues	pues	colchones,
~,	~,	porque
[HS:E	[HS:E	tú
		¿~			¿~	verás,
Cada	Cada	pues
~…	~…	tenemos
~?	~?	que
		]			]	dar
pa-	pa-	para
~,	~,	los
para	para	alalanas
hacer	hacer	y
los	los	luego
colchones	colchones	pues
~,	~,	lavar
pues	pues	la
tú	tú	funda
verás	verás	y
~.	~.	hacerle,
Pues	Pues	pues
tenemos	tenemos	sí
que	que	que
dar	dar	ya
palos	palos	hayan
a	a	las
la	la	mujeres
lana	lana	ya,
y	y	ya
luego	luego	hay
pues	pues	pocos
~…	~…	colchones,
lavar	lavar	bueno
la	la	todo
funda	funda	abril
y	y	hay
hacerle	hacerle	pocos
~.	~.	colchones
[HS:E	[HS:E	que
		[Asent]			[Asent]	nos
~.	~.	habéis
		]			]
Pues	Pues
sí	sí
que	que
ya	ya
~,	~,
ya	ya
~…	~…
las	las
mujeres	mujeres
ya	ya
~…	~…
~,	~,
ya	ya
hay	hay
pocos	pocos
colchones	colchones
~.	~.
Bueno	Bueno
~,	~,
todavía	todavía
hay	hay
colchones	colchones
quien	quien
les	les
hace	hace
~.	~.
