estandar	dialectal	whisper
Bueno	Bueno	Bueno,
~,	~,	por
pues	pues	la
la	la	historia,
historia	historia	mi
~…	~…	padre
Mi	Mi	era
padre	padre	de
era	era	aquí.
de	de	Mi
aquí	aquí	padre
y	y	tenía
mi	mi	una
padre	padre	novia
tenía	tenía	en
una	una	la
novia	novia	de
en	en	Sonco,
Alesón	Alesón	son
~,	~,	con
[R-Vhc]	[R-Vhc]	el
que	que	éxito
es	es	a
un	un	2
pueblecito	pueblecito	kilómetros
a	a	y
dos	dos	medio,
kilómetros	kilómetros	una
y	y	novia,
medio	medio	pero
~.	~.	ya
Una	Una	casi
novia	novia	para
~,	~,	casarse.
pero	pero	Entonces,
ya	ya	se
casi	casi	entraba
para	para	en
casarse	casarse	casa.
~.	~.	El
Entonces	Entonces	que
entraba	entraba	entraba
en	en	en
casa	casa	casa
~,	~,	no
entonces	entonces	es
el	el	como
que	que	ahora,
entraba	entraba	pero
en	en	lo
casa	casa	subís
no	no	a
es	es	la
como	como	primera.
ahora	ahora	Entonces,
que	que	se
lo	lo	entraba
subís	subís	cuando
a	a	ya
la	la	estaba
primera	primera	la
~,	~,	cosa
[HS:E1	[HS:E1	ya
		[Asent]			[Asent]	acriba
~.	~.	en
		]			]	serio.
pero	pero	Entonces,
entonces	entonces
se	se
entraba	entraba
cuando	cuando
ya	ya
estaba	estaba
la	la
cosa	cosa
~…	~…
ya	ya
que	que
iba	iba
en	en
serio	serio
~.	~.
Entonces	Entonces
~…	~…
