estandar	dialectal	whisper
Bueno	Bueno	Bueno,
~,	~,	luego,
luego	luego	aquí
pues	pues	como
~,	~,	tenemos
aquí	aquí	un
como	como	plau,
tenemos	tenemos	hay
un	un	un
prado	prao	plau,
~,	~,	pues,
hay	hay	lo
un	un	grabamos
prao	prao	y
~,	~,	lo
pues	pues	tenemos
lo	lo	al
lavamos	lavamos	sol,
y	y	al
luego	luego	verde.
lo	lo	Y
~,	~,	ahora
lo	lo	vamos
tiramos	tiramos	lo
al	al	regamos
sol	sol	y
~,	~,	se
o	o	quedamos
al	al	un
verde	verde
~.	~.
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
Y	Y
luego	luego
vamos	vamos
y	y
lo	lo
regamos	regamos
~,	~,
y	y
se	se
queda	queda
mu	mu
blanquito	blanquito
~.	~.
